,Sample,Watershed,Date,aDipteran_Large,Terrestrial_Large,Caddisfly_Large,Mayfly_Large,Stonefly_Large,Other_Large,aDipteran_Small,Terrestrial_Small,Other_Small
2157,ST190346,6,5/28/2019,8,0,0,0,0,0,201,0,3
2158,ST190347,6,5/28/2019,1,1,0,0,0,0,160,0,9
2159,ST190347,6,5/28/2019,1,0,0,0,0,5,162,0,6
2160,ST190348,6,5/28/2019,4,0,0,0,1,1,199,0,7
2161,ST190348,6,5/28/2019,2,0,0,0,0,0,84,0,5
2162,ST190349,6,5/28/2019,2,0,0,0,0,0,143,0,2
2163,ST190349,6,5/28/2019,5,0,0,0,0,0,241,0,2
2164,ST190350,6,5/28/2019,2,0,0,0,0,0,154,0,15
2165,ST190350,6,5/28/2019,0,0,0,0,1,1,116,0,0
2166,ST190351,9,5/28/2019,2,4,0,0,0,0,32,0,5
2167,ST190351,9,5/28/2019,0,0,0,0,0,0,10,0,2
2168,ST190352,9,5/28/2019,0,1,1,0,0,7,81,0,0
2169,ST190352,9,5/28/2019,1,0,0,0,0,1,22,0,1
2170,ST190353,9,5/28/2019,1,0,0,0,0,1,46,0,2
2171,ST190353,9,5/28/2019,0,0,0,0,0,1,14,0,0
2172,ST190354,9,5/28/2019,4,0,0,0,0,0,82,0,2
2173,ST190354,9,5/28/2019,3,1,0,0,0,1,42,0,1
2174,ST190355,9,5/28/2019,3,0,0,0,0,0,79,0,1
2175,ST190355,9,5/28/2019,2,1,0,0,0,4,73,0,0
2176,ST190356,HBK,5/28/2019,9,3,0,0,0,0,49,1,0
2177,ST190356,HBK,5/28/2019,6,0,0,0,0,1,68,6,0
2178,ST190357,HBK,5/28/2019,0,3,0,0,0,1,31,6,0
2179,ST190357,HBK,5/28/2019,1,0,0,0,0,0,12,1,0
2180,ST190358,HBK,5/28/2019,0,0,3,0,0,1,23,2,0
2181,ST190358,HBK,5/28/2019,3,4,3,0,0,0,28,3,0
2182,ST190359,HBK,5/28/2019,2,1,0,0,0,0,11,3,0
2183,ST190359,HBK,5/28/2019,1,1,0,1,3,1,25,0,0
2184,ST190360,HBK,5/28/2019,2,2,0,0,0,0,19,2,0
2185,ST190360,HBK,5/28/2019,2,2,0,0,0,0,12,1,0
2186,ST190361,1,6/2/2019,1,0,0,0,1,0,34,0,1
2187,ST190361,1,6/2/2019,1,0,1,0,1,0,38,0,1
2188,ST190362,1,6/2/2019,0,0,0,0,3,0,33,0,3
2189,ST190362,1,6/2/2019,1,0,0,0,0,1,41,0,6
2190,ST190363,1,6/2/2019,1,0,0,0,0,0,27,0,0
2191,ST190363,1,6/2/2019,2,0,0,0,0,0,24,0,1
2192,ST190364,1,6/2/2019,6,0,0,0,0,0,52,0,0
2193,ST190364,1,6/2/2019,1,0,0,0,0,0,31,0,1
2194,ST190365,1,6/2/2019,2,1,0,0,0,0,26,0,0
2195,ST190365,1,6/2/2019,0,1,0,0,0,0,39,0,1
2196,ST190366,2,6/2/2019,5,2,0,0,0,0,50,1,0
2197,ST190366,2,6/2/2019,1,2,0,0,1,2,96,0,5
2198,ST190367,2,6/2/2019,8,0,0,0,1,0,87,0,4
2199,ST190367,2,6/2/2019,1,1,0,0,0,0,61,0,1
2200,ST190368,2,6/2/2019,1,2,0,0,0,0,54,0,0
2201,ST190368,2,6/2/2019,2,0,0,0,2,0,60,0,2
2202,ST190369,2,6/2/2019,0,0,0,0,2,2,58,0,2
2203,ST190369,2,6/2/2019,3,0,0,0,5,0,82,0,0
2204,ST190370,2,6/2/2019,4,1,0,0,2,1,75,1,1
2205,ST190370,2,6/2/2019,3,0,0,0,0,0,77,0,1
2206,ST190371,3,6/2/2019,6,1,0,0,1,2,71,0,5
2207,ST190371,3,6/2/2019,0,0,0,0,0,2,64,0,4
2208,ST190372,3,6/2/2019,12,4,0,0,0,3,82,1,2
2209,ST190372,3,6/2/2019,7,4,0,0,0,0,55,0,1
2210,ST190373,3,6/2/2019,3,1,0,0,0,0,65,0,4
2211,ST190373,3,6/2/2019,4,4,0,0,0,1,91,0,1
2212,ST190374,3,6/2/2019,4,0,1,0,0,0,72,0,0
2213,ST190374,3,6/2/2019,6,1,0,0,0,0,61,0,0
2214,ST190375,3,6/2/2019,16,2,0,0,0,0,59,0,4
2215,ST190375,3,6/2/2019,18,0,0,0,0,0,78,0,1
2216,ST190376,4,6/2/2019,7,0,1,0,0,0,17,0,3
2217,ST190376,4,6/2/2019,6,4,0,0,0,0,25,0,0
2218,ST190377,4,6/2/2019,5,1,1,0,0,0,21,0,1
2219,ST190377,4,6/2/2019,0,3,0,0,0,0,28,0,3
2220,ST190378,4,6/2/2019,8,0,0,0,0,0,37,0,5
2221,ST190378,4,6/2/2019,4,2,0,0,0,0,25,0,2
2222,ST190379,4,6/2/2019,3,0,0,0,0,0,17,0,1
2223,ST190379,4,6/2/2019,5,0,0,0,1,0,32,0,2
2224,ST190380,4,6/2/2019,20,1,0,0,0,3,40,0,0
2225,ST190380,4,6/2/2019,5,1,0,0,1,0,21,0,2
2226,ST190386,6,6/2/2019,3,0,0,0,0,0,23,0,1
2227,ST190386,6,6/2/2019,2,0,0,0,0,0,52,0,1
2228,ST190387,6,6/2/2019,0,0,0,0,0,0,26,0,3
2229,ST190387,6,6/2/2019,1,0,0,0,1,0,10,0,1
2230,ST190388,6,6/2/2019,0,0,0,0,0,0,44,0,0
2231,ST190388,6,6/2/2019,6,0,0,0,0,0,48,1,1
2232,ST190389,6,6/2/2019,1,0,0,0,0,0,17,0,0
2233,ST190389,6,6/2/2019,2,0,0,0,0,0,46,0,0
2234,ST190390,6,6/2/2019,0,1,0,0,0,0,53,0,1
2235,ST190390,6,6/2/2019,3,1,0,0,0,0,69,0,2
2236,ST190391,9,6/2/2019,6,1,0,0,0,0,15,0,4
2237,ST190391,9,6/2/2019,4,0,0,0,0,0,18,0,0
2238,ST190392,9,6/2/2019,0,0,0,0,0,0,13,0,0
2239,ST190392,9,6/2/2019,1,0,0,0,0,0,26,0,2
2240,ST190393,9,6/2/2019,2,0,1,0,0,0,41,0,0
2241,ST190393,9,6/2/2019,2,0,0,0,0,0,51,0,0
2242,ST190394,9,6/2/2019,8,0,0,0,0,0,60,0,2
2243,ST190394,9,6/2/2019,3,0,0,0,0,0,31,0,0
2244,ST190395,9,6/2/2019,3,1,0,0,0,0,47,2,1
2245,ST190395,9,6/2/2019,2,1,1,0,0,0,59,0,1
2246,ST190396,HBK,6/2/2019,4,0,0,0,0,0,16,0,0
2247,ST190396,HBK,6/2/2019,2,2,0,0,0,0,14,0,0
2248,ST190397,HBK,6/2/2019,0,0,0,0,0,1,1,0,0
2249,ST190397,HBK,6/2/2019,0,2,0,0,0,1,9,0,0
2250,ST190398,HBK,6/2/2019,1,6,0,0,0,0,7,0,0
2251,ST190398,HBK,6/2/2019,3,0,0,0,2,0,6,0,0
2252,ST190399,HBK,6/2/2019,4,0,0,0,0,1,1,0,0
2253,ST190399,HBK,6/2/2019,1,1,1,0,1,0,6,0,0
2254,ST190400,HBK,6/2/2019,1,0,0,0,0,2,4,0,0
2255,ST190400,HBK,6/2/2019,2,3,0,0,0,0,8,0,0
2256,ST190401,1,6/10/2019,0,4,0,0,1,1,80,0,1
2257,ST190401,1,6/10/2019,2,5,0,0,1,1,46,0,1
2258,ST190402,1,6/10/2019,6,0,0,0,2,1,53,0,4
2259,ST190402,1,6/10/2019,9,0,0,0,2,2,35,0,5
2260,ST190403,1,6/10/2019,1,1,0,0,0,0,52,0,3
2261,ST190403,1,6/10/2019,3,0,0,0,5,0,40,0,2
2262,ST190404,1,6/10/2019,4,2,0,0,0,2,46,0,4
2263,ST190404,1,6/10/2019,3,0,0,0,0,1,63,1,2
2264,ST190405,1,6/10/2019,4,0,0,0,0,1,92,0,7
2265,ST190405,1,6/10/2019,0,0,0,0,1,2,89,0,1
2266,ST190406,2,6/10/2019,0,13,0,0,2,1,101,0,5
2267,ST190406,2,6/10/2019,3,7,2,0,2,2,161,1,3
2268,ST190407,2,6/10/2019,5,7,1,0,2,3,89,1,1
2269,ST190407,2,6/10/2019,3,1,0,0,0,1,62,0,5
2270,ST190408,2,6/10/2019,0,1,1,0,0,2,45,0,1
2271,ST190408,2,6/10/2019,0,5,2,0,5,2,141,0,0
2272,ST190409,2,6/10/2019,1,4,1,1,1,1,175,0,4
2273,ST190409,2,6/10/2019,4,3,0,0,0,3,97,0,3
2274,ST190410,2,6/10/2019,3,11,0,0,1,1,91,2,4
2275,ST190410,2,6/10/2019,5,5,1,0,1,1,132,0,3
2276,ST190411,3,6/10/2019,15,15,5,1,2,5,178,2,14
2277,ST190411,3,6/10/2019,15,14,1,0,1,9,105,0,1
2278,ST190412,3,6/10/2019,18,8,1,0,1,21,213,0,5
2279,ST190412,3,6/10/2019,7,11,0,0,2,17,242,0,4
2280,ST190413,3,6/10/2019,10,10,3,0,1,6,298,0,9
2281,ST190413,3,6/10/2019,10,18,5,0,5,7,139,0,9
2282,ST190414,3,6/10/2019,8,19,2,0,1,9,230,0,5
2283,ST190414,3,6/10/2019,5,9,2,0,1,7,216,0,21
2284,ST190415,3,6/10/2019,1,8,2,0,1,5,239,0,10
2285,ST190415,3,6/10/2019,3,14,3,0,1,6,204,0,0
2286,ST190416,4,6/10/2019,12,14,0,0,0,3,77,0,4
2287,ST190416,4,6/10/2019,6,8,1,0,0,1,35,0,0
2288,ST190417,4,6/10/2019,5,34,0,0,0,6,36,0,4
2289,ST190417,4,6/10/2019,9,23,3,0,0,9,60,3,5
2290,ST190418,4,6/10/2019,5,7,0,0,0,2,59,0,4
2291,ST190418,4,6/10/2019,6,8,0,0,0,5,95,0,3
2292,ST190419,4,6/10/2019,5,12,0,0,1,0,54,0,6
2293,ST190419,4,6/10/2019,2,4,0,0,2,2,31,1,2
2294,ST190420,4,6/10/2019,8,14,0,0,0,0,96,0,3
2295,ST190420,4,6/10/2019,6,16,1,0,0,0,65,3,2
2296,ST190426,6,6/10/2019,1,4,2,0,2,4,104,0,6
2297,ST190426,6,6/10/2019,1,1,0,0,1,8,99,0,8
2298,ST190427,6,6/10/2019,3,1,0,0,0,0,76,0,8
2299,ST190427,6,6/10/2019,1,3,0,0,0,0,78,0,8
2300,ST190428,6,6/10/2019,0,0,0,0,0,1,61,0,3
2301,ST190428,6,6/10/2019,2,3,0,0,0,1,132,0,1
2302,ST190429,6,6/10/2019,1,0,0,0,2,0,123,0,2
2303,ST190429,6,6/10/2019,2,0,0,0,0,0,102,0,2
2304,ST190431,9,6/10/2019,3,0,0,0,0,0,78,0,2
2305,ST190431,9,6/10/2019,5,0,0,0,0,0,38,0,2
2306,ST190432,9,6/10/2019,6,1,1,0,0,2,114,0,0
2307,ST190432,9,6/10/2019,2,1,0,0,1,1,73,0,1
2308,ST190433,9,6/10/2019,3,16,0,0,1,9,106,0,3
2309,ST190433,9,6/10/2019,4,9,0,0,0,4,62,0,3
2310,ST190434,9,6/10/2019,2,8,0,0,1,2,79,0,2
2311,ST190434,9,6/10/2019,2,6,0,0,0,3,50,0,2
2312,ST190435,9,6/10/2019,4,0,0,0,1,0,68,0,4
2313,ST190435,9,6/10/2019,2,0,0,0,0,1,33,0,3
2314,ST190436,HBK,6/10/2019,5,8,0,2,0,0,19,0,0
2315,ST190436,HBK,6/10/2019,5,4,0,0,1,0,31,0,0
2316,ST190437,HBK,6/10/2019,4,9,0,0,1,3,20,0,0
2317,ST190437,HBK,6/10/2019,2,7,0,0,1,1,29,0,0
2318,ST190438,HBK,6/10/2019,1,24,1,0,0,3,32,1,0
2319,ST190438,HBK,6/10/2019,2,19,1,0,2,0,38,0,0
2320,ST190439,HBK,6/10/2019,2,5,0,0,0,0,18,0,0
2321,ST190439,HBK,6/10/2019,2,5,0,1,1,2,30,0,1
2322,ST190440,HBK,6/10/2019,5,3,2,0,3,1,74,0,0
2323,ST190440,HBK,6/10/2019,4,3,0,0,1,4,83,1,0
2324,ST190441,1,6/17/2019,0,0,1,0,2,1,21,2,0
2325,ST190441,1,6/17/2019,1,0,0,0,1,0,20,2,0
2326,ST190442,1,6/17/2019,0,0,0,0,1,0,0,0,0
2327,ST190442,1,6/17/2019,0,0,0,0,0,0,0,0,0
2328,ST190443,1,6/17/2019,1,0,0,0,1,0,19,0,0
2329,ST190443,1,6/17/2019,0,0,0,0,3,0,23,2,1
2330,ST190444,1,6/17/2019,0,0,1,0,1,0,25,1,0
2331,ST190444,1,6/17/2019,0,1,0,0,1,2,18,1,0
2332,ST190445,1,6/17/2019,1,2,0,0,1,0,28,5,0
2333,ST190445,1,6/17/2019,0,0,0,0,1,0,19,0,0
2334,ST190446,2,6/17/2019,5,4,0,0,1,0,31,2,0
2335,ST190446,2,6/17/2019,0,0,0,0,2,0,35,5,1
2336,ST190447,2,6/17/2019,2,0,0,0,1,1,29,5,1
2337,ST190447,2,6/17/2019,5,1,0,0,0,1,36,1,1
2338,ST190448,2,6/17/2019,2,0,0,0,0,0,40,4,1
2339,ST190448,2,6/17/2019,5,2,0,0,1,1,46,1,2
2340,ST190449,2,6/17/2019,0,0,0,0,0,0,35,6,1
2341,ST190449,2,6/17/2019,6,4,0,0,0,1,35,7,0
2342,ST190450,2,6/17/2019,2,0,0,0,0,1,42,5,0
2343,ST190450,2,6/17/2019,3,3,0,0,0,1,44,4,0
2344,ST190451,3,6/17/2019,4,0,0,0,3,1,86,3,0
2345,ST190451,3,6/17/2019,3,3,0,0,2,4,74,1,4
2346,ST190452,3,6/17/2019,5,4,0,0,1,0,82,11,1
2347,ST190452,3,6/17/2019,4,1,0,0,1,1,88,4,4
2348,ST190453,3,6/17/2019,1,2,1,0,1,2,71,3,14
2349,ST190453,3,6/17/2019,2,2,1,0,0,1,87,7,2
2350,ST190454,3,6/17/2019,1,1,0,0,1,2,66,9,3
2351,ST190454,3,6/17/2019,1,1,0,0,0,2,88,6,2
2352,ST190455,3,6/17/2019,2,4,1,0,0,3,41,1,4
2353,ST190455,3,6/17/2019,0,3,0,0,0,4,80,10,3
2354,ST190456,4,6/17/2019,0,4,0,1,0,0,22,8,3
2355,ST190456,4,6/17/2019,2,8,0,0,0,1,22,7,3
2356,ST190457,4,6/17/2019,3,2,0,0,1,3,33,0,0
2357,ST190457,4,6/17/2019,2,4,0,0,0,1,37,7,2
2358,ST190458,4,6/17/2019,1,2,0,0,0,5,22,2,5
2359,ST190458,4,6/17/2019,2,3,0,0,0,2,32,3,0
2360,ST190459,4,6/17/2019,3,3,0,1,1,1,31,2,12
2361,ST190459,4,6/17/2019,0,4,0,0,1,2,20,5,0
2362,ST190460,4,6/17/2019,2,4,0,0,2,1,36,3,7
2363,ST190460,4,6/17/2019,0,2,0,0,0,2,14,6,6
2364,ST190466,6,6/17/2019,0,0,1,0,0,0,16,4,6
2365,ST190466,6,6/17/2019,3,0,1,0,2,3,20,5,6
2366,ST190467,6,6/17/2019,1,2,0,0,2,0,14,5,0
2367,ST190467,6,6/17/2019,2,4,0,0,0,0,11,1,5
2368,ST190468,6,6/17/2019,1,2,0,0,0,0,20,6,0
2369,ST190468,6,6/17/2019,2,2,0,0,0,0,33,3,3
2370,ST190469,6,6/17/2019,1,0,0,0,0,0,32,7,3
2371,ST190469,6,6/17/2019,0,1,1,0,0,0,24,10,0
2372,ST190470,6,6/17/2019,0,1,0,0,0,1,22,5,2
2373,ST190470,6,6/17/2019,1,1,0,0,0,0,16,7,1
2374,ST190471,9,6/17/2019,3,5,0,0,1,0,78,0,1
2375,ST190471,9,6/17/2019,5,0,0,0,0,1,35,0,3
2376,ST190472,9,6/17/2019,1,0,0,0,0,0,33,0,2
2377,ST190472,9,6/17/2019,3,0,0,0,0,0,19,0,3
2378,ST190473,9,6/17/2019,2,0,0,0,1,0,45,0,2
2379,ST190473,9,6/17/2019,2,1,0,0,0,2,50,0,1
2380,ST190474,9,6/17/2019,0,5,0,0,0,4,50,0,2
2381,ST190474,9,6/17/2019,4,2,0,0,1,4,62,0,5
2382,ST190475,9,6/17/2019,3,0,0,0,0,0,61,0,1
2383,ST190475,9,6/17/2019,4,3,0,0,0,0,30,0,4
2384,ST190476,HBK,6/17/2019,0,0,0,0,0,0,0,0,0
2385,ST190476,HBK,6/17/2019,1,5,0,1,0,0,39,1,0
2386,ST190476,HBK,6/17/2019,4,0,0,0,0,0,22,0,0
2387,ST190477,HBK,6/17/2019,0,0,0,0,0,0,0,0,0
2388,ST190477,HBK,6/17/2019,8,8,0,0,0,1,20,0,1
2389,ST190477,HBK,6/17/2019,1,4,0,0,0,0,6,0,0
2390,ST190478,HBK,6/17/2019,0,0,0,0,0,0,0,0,0
2391,ST190478,HBK,6/17/2019,4,4,0,0,2,0,10,0,0
2392,ST190478,HBK,6/17/2019,3,3,0,0,1,0,49,0,0
2393,ST190479,HBK,6/17/2019,0,0,0,0,0,0,0,0,0
2394,ST190479,HBK,6/17/2019,3,1,0,0,0,0,11,1,0
2395,ST190479,HBK,6/17/2019,3,3,0,1,2,1,14,0,0
2396,ST190480,HBK,6/17/2019,0,0,0,0,0,0,0,0,0
2397,ST190480,HBK,6/17/2019,1,7,0,0,1,1,17,0,0
2398,ST190480,HBK,6/17/2019,2,1,0,0,1,0,11,0,0
2399,ST190481,1,6/24/2019,0,2,0,0,0,1,25,3,0
2400,ST190481,1,6/24/2019,0,2,1,0,2,0,17,0,1
2401,ST190482,1,6/24/2019,1,0,0,0,3,2,47,1,3
2402,ST190482,1,6/24/2019,0,1,0,0,1,5,27,1,0
2403,ST190483,1,6/24/2019,0,1,0,0,1,1,57,2,0
2404,ST190483,1,6/24/2019,1,0,1,0,0,3,27,1,0
2405,ST190484,1,6/24/2019,0,3,0,0,3,3,33,2,0
2406,ST190484,1,6/24/2019,0,2,0,0,1,0,17,0,0
2407,ST190485,1,6/24/2019,2,0,3,0,0,1,56,0,0
2408,ST190485,1,6/24/2019,2,0,0,0,0,3,44,0,0
2409,ST190486,2,6/24/2019,1,2,0,1,0,1,94,9,0
2410,ST190486,2,6/24/2019,1,0,0,0,0,0,14,1,1
2411,ST190487,2,6/24/2019,5,1,1,0,0,3,69,1,0
2412,ST190487,2,6/24/2019,1,1,1,0,1,0,39,5,1
2413,ST190488,2,6/24/2019,1,0,4,0,0,4,94,7,0
2414,ST190488,2,6/24/2019,2,0,2,0,1,1,71,6,0
2415,ST190489,2,6/24/2019,4,1,0,0,0,4,75,4,0
2416,ST190489,2,6/24/2019,0,0,4,0,0,1,109,0,0
2417,ST190490,2,6/24/2019,5,0,1,0,1,2,55,8,1
2418,ST190490,2,6/24/2019,1,1,2,0,0,1,43,5,0
2419,ST190491,3,6/24/2019,1,2,1,0,2,4,108,1,0
2420,ST190491,3,6/24/2019,2,0,2,0,0,6,81,10,2
2421,ST190492,3,6/24/2019,0,0,0,0,1,1,50,12,1
2422,ST190492,3,6/24/2019,2,1,0,0,0,3,73,7,1
2423,ST190493,3,6/24/2019,3,1,0,0,1,2,49,7,3
2424,ST190493,3,6/24/2019,0,3,0,0,0,2,101,11,2
2425,ST190494,3,6/24/2019,1,0,0,0,3,4,42,3,3
2426,ST190494,3,6/24/2019,2,1,0,0,0,1,76,7,0
2427,ST190495,3,6/24/2019,1,1,0,0,0,4,39,3,1
2428,ST190495,3,6/24/2019,5,3,0,0,0,1,81,7,3
2429,ST190496,4,6/24/2019,4,5,0,0,1,7,25,8,9
2430,ST190496,4,6/24/2019,1,4,0,0,0,4,29,6,8
2431,ST190497,4,6/24/2019,2,0,0,1,0,2,13,2,7
2432,ST190497,4,6/24/2019,2,1,0,0,0,9,39,1,10
2433,ST190498,4,6/24/2019,1,3,0,0,0,5,39,11,4
2434,ST190498,4,6/24/2019,2,6,0,0,1,9,47,5,5
2435,ST190499,4,6/24/2019,2,1,2,0,1,8,49,4,8
2436,ST190499,4,6/24/2019,0,2,1,0,0,3,19,2,1
2437,ST190500,4,6/24/2019,3,3,1,0,6,1,26,5,2
2438,ST190500,4,6/24/2019,2,6,0,0,0,3,21,5,2
2439,ST190506,6,6/24/2019,1,3,1,0,0,3,22,9,0
2440,ST190506,6,6/24/2019,0,1,0,0,0,2,19,10,0
2441,ST190507,6,6/24/2019,1,1,0,0,3,0,30,3,1
2442,ST190507,6,6/24/2019,0,1,1,0,2,2,22,8,1
2443,ST190508,6,6/24/2019,2,0,0,0,0,3,29,3,1
2444,ST190508,6,6/24/2019,10,3,0,0,0,2,27,8,1
2445,ST190509,6,6/24/2019,2,1,0,0,0,3,29,1,1
2446,ST190509,6,6/24/2019,2,1,0,0,0,3,22,3,1
2447,ST190510,6,6/24/2019,3,3,0,0,4,0,11,5,0
2448,ST190510,6,6/24/2019,3,4,0,0,0,4,30,3,1
2449,ST190516,HBK,6/24/2019,1,1,0,0,3,2,5,8,0
2450,ST190516,HBK,6/24/2019,1,1,0,1,1,1,4,4,0
2451,ST190517,HBK,6/24/2019,0,2,1,1,0,0,16,10,0
2452,ST190517,HBK,6/24/2019,1,1,0,0,3,1,31,9,0
2453,ST190518,HBK,6/24/2019,1,4,0,0,1,0,29,6,0
2454,ST190518,HBK,6/24/2019,2,2,1,0,2,0,21,4,0
2455,ST190519,HBK,6/24/2019,0,0,2,0,0,0,18,3,0
2456,ST190519,HBK,6/24/2019,1,0,0,0,1,0,18,1,0
2457,ST190520,HBK,6/24/2019,2,0,1,0,2,3,46,5,0
2458,ST190520,HBK,6/24/2019,0,4,0,0,2,1,56,9,0
2459,ST190521,1,7/1/2019,1,0,1,0,0,1,17,0,0
2460,ST190521,1,7/1/2019,0,2,0,0,0,2,26,1,0
2461,ST190522,1,7/1/2019,2,0,2,0,0,2,25,2,0
2462,ST190522,1,7/1/2019,1,0,1,0,0,1,47,1,2
2463,ST190523,1,7/1/2019,0,1,0,0,1,1,35,2,1
2464,ST190523,1,7/1/2019,0,1,2,0,0,1,31,1,0
2465,ST190524,1,7/1/2019,0,4,2,0,2,1,22,6,3
2466,ST190524,1,7/1/2019,4,5,0,0,2,2,40,13,1
2467,ST190525,1,7/1/2019,0,2,1,0,1,1,28,0,0
2468,ST190525,1,7/1/2019,1,0,0,0,0,3,56,1,2
2469,ST190526,2,7/1/2019,0,2,0,0,3,5,70,0,1
2470,ST190526,2,7/1/2019,0,3,0,0,2,3,53,6,4
2471,ST190527,2,7/1/2019,0,0,1,0,0,1,90,9,0
2472,ST190527,2,7/1/2019,1,4,0,0,0,2,37,1,1
2473,ST190528,2,7/1/2019,1,0,0,0,0,0,18,1,3
2474,ST190528,2,7/1/2019,4,4,0,0,0,2,43,3,0
2475,ST190529,2,7/1/2019,3,1,0,0,1,5,77,10,0
2476,ST190529,2,7/1/2019,3,0,0,0,1,6,64,7,0
2477,ST190530,2,7/1/2019,0,2,0,0,3,4,58,9,3
2478,ST190530,2,7/1/2019,0,0,2,0,1,2,27,5,1
2479,ST190531,3,7/1/2019,3,0,0,0,1,0,28,3,1
2480,ST190531,3,7/1/2019,4,3,2,0,0,0,74,6,1
2481,ST190532,3,7/1/2019,1,1,1,0,2,2,32,10,7
2482,ST190532,3,7/1/2019,0,0,0,0,1,3,41,17,4
2483,ST190533,3,7/1/2019,0,3,3,0,0,1,43,12,6
2484,ST190533,3,7/1/2019,3,3,6,0,1,2,64,7,2
2485,ST190534,3,7/1/2019,4,0,1,0,1,6,49,5,1
2486,ST190534,3,7/1/2019,1,3,0,2,3,0,65,4,2
2487,ST190535,3,7/1/2019,8,5,1,0,3,1,148,24,2
2488,ST190535,3,7/1/2019,5,0,1,0,3,3,52,13,1
2489,ST190536,4,7/1/2019,5,4,0,0,2,2,31,9,7
2490,ST190536,4,7/1/2019,1,5,2,0,0,2,12,1,2
2491,ST190537,4,7/1/2019,2,4,2,0,0,4,45,17,7
2492,ST190537,4,7/1/2019,0,1,0,0,2,4,25,0,9
2493,ST190538,4,7/1/2019,0,3,1,0,1,6,22,2,4
2494,ST190538,4,7/1/2019,0,2,1,0,0,4,28,9,1
2495,ST190539,4,7/1/2019,1,1,2,1,1,0,38,2,7
2496,ST190539,4,7/1/2019,1,4,1,0,1,0,24,4,7
2497,ST190540,4,7/1/2019,1,3,0,0,0,2,36,8,9
2498,ST190540,4,7/1/2019,1,0,1,0,3,5,70,7,10
2499,ST190546,6,7/1/2019,4,0,3,0,1,2,33,0,0
2500,ST190546,6,7/1/2019,1,0,0,0,0,2,17,5,1
2501,ST190547,6,7/1/2019,1,0,0,0,1,1,45,4,3
2502,ST190547,6,7/1/2019,0,0,0,0,1,1,24,3,0
2503,ST190548,6,7/1/2019,2,0,0,0,1,4,20,2,0
2504,ST190548,6,7/1/2019,1,0,0,0,0,5,13,3,1
2505,ST190549,6,7/1/2019,2,0,0,0,0,1,20,1,3
2506,ST190549,6,7/1/2019,3,2,0,0,0,2,52,3,2
2507,ST190550,6,7/1/2019,3,4,0,0,0,2,42,0,2
2508,ST190550,6,7/1/2019,1,1,0,0,0,2,38,6,3
2509,ST190556,HBK,7/1/2019,2,0,0,0,4,0,32,6,0
2510,ST190556,HBK,7/1/2019,2,1,0,0,0,0,34,6,0
2511,ST190557,HBK,7/1/2019,1,0,0,0,3,2,27,8,0
2512,ST190557,HBK,7/1/2019,1,0,0,0,1,0,25,8,0
2513,ST190558,HBK,7/1/2019,1,1,0,0,1,0,31,7,0
2514,ST190558,HBK,7/1/2019,2,2,0,0,1,1,20,6,0
2515,ST190559,HBK,7/1/2019,0,0,1,0,2,0,16,7,0
2516,ST190559,HBK,7/1/2019,0,3,0,0,0,1,26,11,0
2517,ST190560,HBK,7/1/2019,2,2,1,0,3,2,40,9,0
2518,ST190560,HBK,7/1/2019,2,3,0,0,5,1,35,14,0
2519,ST190561,1,7/8/2019,2,1,0,0,2,2,35,1,1
2520,ST190561,1,7/8/2019,1,0,1,0,1,1,38,4,7
2521,ST190562,1,7/8/2019,1,0,1,0,1,0,22,1,6
2522,ST190562,1,7/8/2019,1,0,0,0,0,2,22,1,8
2523,ST190563,1,7/8/2019,0,1,0,0,1,2,20,2,3
2524,ST190563,1,7/8/2019,3,2,1,0,0,1,45,2,6
2525,ST190564,1,7/8/2019,0,2,0,0,0,1,18,1,2
2526,ST190564,1,7/8/2019,1,1,0,0,0,1,19,3,4
2527,ST190565,1,7/8/2019,0,2,1,0,1,2,30,3,7
2528,ST190565,1,7/8/2019,1,2,0,0,0,2,26,0,5
2529,ST190566,2,7/8/2019,0,0,0,0,0,0,23,1,1
2530,ST190566,2,7/8/2019,4,0,0,0,1,1,51,7,4
2531,ST190567,2,7/8/2019,0,0,0,0,1,1,44,3,10
2532,ST190567,2,7/8/2019,0,1,0,0,0,2,61,7,11
2533,ST190568,2,7/8/2019,3,1,1,0,0,1,51,24,17
2534,ST190568,2,7/8/2019,0,0,0,0,0,1,25,6,7
2535,ST190569,2,7/8/2019,1,2,2,0,0,8,56,7,20
2536,ST190569,2,7/8/2019,0,3,0,0,3,0,50,1,16
2537,ST190570,2,7/8/2019,1,0,1,0,3,3,22,1,17
2538,ST190570,2,7/8/2019,2,4,0,0,0,5,51,3,18
2539,ST190571,3,7/8/2019,2,0,1,0,2,4,54,5,3
2540,ST190571,3,7/8/2019,2,2,6,0,4,1,62,11,18
2541,ST190572,3,7/8/2019,0,3,1,0,6,2,152,8,11
2542,ST190572,3,7/8/2019,2,0,2,0,6,1,77,9,1
2543,ST190573,3,7/8/2019,2,1,4,0,2,3,71,7,37
2544,ST190573,3,7/8/2019,2,2,1,0,4,5,24,4,14
2545,ST190574,3,7/8/2019,1,2,12,0,1,0,46,5,11
2546,ST190574,3,7/8/2019,1,1,3,0,0,1,70,7,4
2547,ST190575,3,7/8/2019,1,1,0,0,0,1,31,5,17
2548,ST190575,3,7/8/2019,1,1,0,0,2,3,46,7,21
2549,ST190576,4,7/8/2019,0,2,3,0,1,5,30,2,13
