"","Watershed","date","Date","invert","size","count_zero","month","year","week"
"6444","HBK",2019-10-15,"10/15/2019","Terrestrial","Large",1,10,2019,42
"6445","1",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6446","1",2019-10-21,"10/21/2019","Terrestrial","Large",1,10,2019,42
"6447","1",2019-10-21,"10/21/2019","Terrestrial","Large",1,10,2019,42
"6448","1",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6449","1",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6450","1",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6451","1",2019-10-21,"10/21/2019","Terrestrial","Large",2,10,2019,42
"6452","1",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6453","1",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6454","1",2019-10-21,"10/21/2019","Terrestrial","Large",1,10,2019,42
"6455","6",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6456","6",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6457","6",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6458","6",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6459","6",2019-10-21,"10/21/2019","Terrestrial","Large",4,10,2019,42
"6460","6",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6461","6",2019-10-21,"10/21/2019","Terrestrial","Large",1,10,2019,42
"6462","6",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6463","6",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6464","6",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6465","HBK",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6466","HBK",2019-10-21,"10/21/2019","Terrestrial","Large",1,10,2019,42
"6467","HBK",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6468","HBK",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6469","HBK",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6470","HBK",2019-10-21,"10/21/2019","Terrestrial","Large",1,10,2019,42
"6471","HBK",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6472","HBK",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6473","HBK",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6474","HBK",2019-10-21,"10/21/2019","Terrestrial","Large",0,10,2019,42
"6475","1",2019-10-28,"10/28/2019","Terrestrial","Large",1,10,2019,43
"6476","1",2019-10-28,"10/28/2019","Terrestrial","Large",0,10,2019,43
"6477","1",2019-10-28,"10/28/2019","Terrestrial","Large",0,10,2019,43
"6478","1",2019-10-28,"10/28/2019","Terrestrial","Large",6,10,2019,43
"6479","1",2019-10-28,"10/28/2019","Terrestrial","Large",1,10,2019,43
"6480","1",2019-10-28,"10/28/2019","Terrestrial","Large",1,10,2019,43
"6481","1",2019-10-28,"10/28/2019","Terrestrial","Large",0,10,2019,43
"6482","1",2019-10-28,"10/28/2019","Terrestrial","Large",0,10,2019,43
"6483","1",2019-10-28,"10/28/2019","Terrestrial","Large",1,10,2019,43
"6484","1",2019-10-28,"10/28/2019","Terrestrial","Large",0,10,2019,43
"6485","6",2019-10-28,"10/28/2019","Terrestrial","Large",0,10,2019,43
"6486","6",2019-10-28,"10/28/2019","Terrestrial","Large",0,10,2019,43
"6487","6",2019-10-28,"10/28/2019","Terrestrial","Large",3,10,2019,43
"6488","6",2019-10-28,"10/28/2019","Terrestrial","Large",1,10,2019,43
"6489","6",2019-10-28,"10/28/2019","Terrestrial","Large",0,10,2019,43
"6490","6",2019-10-28,"10/28/2019","Terrestrial","Large",0,10,2019,43
"6491","6",2019-10-28,"10/28/2019","Terrestrial","Large",2,10,2019,43
"6492","6",2019-10-28,"10/28/2019","Terrestrial","Large",0,10,2019,43
"6493","6",2019-10-28,"10/28/2019","Terrestrial","Large",0,10,2019,43
"6494","6",2019-10-28,"10/28/2019","Terrestrial","Large",2,10,2019,43
"6495","HBK",2019-10-28,"10/28/2019","Terrestrial","Large",0,10,2019,43
"6496","HBK",2019-10-28,"10/28/2019","Terrestrial","Large",0,10,2019,43
"6497","HBK",2019-10-28,"10/28/2019","Terrestrial","Large",0,10,2019,43
"6498","HBK",2019-10-28,"10/28/2019","Terrestrial","Large",0,10,2019,43
"6499","HBK",2019-10-28,"10/28/2019","Terrestrial","Large",0,10,2019,43
"6500","HBK",2019-10-28,"10/28/2019","Terrestrial","Large",1,10,2019,43
"6501","HBK",2019-10-28,"10/28/2019","Terrestrial","Large",1,10,2019,43
"6502","HBK",2019-10-28,"10/28/2019","Terrestrial","Large",1,10,2019,43
"6503","HBK",2019-10-28,"10/28/2019","Terrestrial","Large",0,10,2019,43
"6504","HBK",2019-10-28,"10/28/2019","Terrestrial","Large",0,10,2019,43
"6505","1",2019-11-04,"11/4/2019","Terrestrial","Large",1,11,2019,44
"6506","1",2019-11-04,"11/4/2019","Terrestrial","Large",2,11,2019,44
"6507","1",2019-11-04,"11/4/2019","Terrestrial","Large",0,11,2019,44
"6508","1",2019-11-04,"11/4/2019","Terrestrial","Large",1,11,2019,44
"6509","1",2019-11-04,"11/4/2019","Terrestrial","Large",0,11,2019,44
"6510","1",2019-11-04,"11/4/2019","Terrestrial","Large",0,11,2019,44
"6511","1",2019-11-04,"11/4/2019","Terrestrial","Large",0,11,2019,44
"6512","1",2019-11-04,"11/4/2019","Terrestrial","Large",0,11,2019,44
"6513","1",2019-11-04,"11/4/2019","Terrestrial","Large",0,11,2019,44
"6514","1",2019-11-04,"11/4/2019","Terrestrial","Large",0,11,2019,44
"6515","6",2019-11-04,"11/4/2019","Terrestrial","Large",1,11,2019,44
"6516","6",2019-11-04,"11/4/2019","Terrestrial","Large",1,11,2019,44
"6517","6",2019-11-04,"11/4/2019","Terrestrial","Large",1,11,2019,44
"6518","6",2019-11-04,"11/4/2019","Terrestrial","Large",0,11,2019,44
"6519","6",2019-11-04,"11/4/2019","Terrestrial","Large",0,11,2019,44
"6520","6",2019-11-04,"11/4/2019","Terrestrial","Large",1,11,2019,44
"6521","6",2019-11-04,"11/4/2019","Terrestrial","Large",0,11,2019,44
"6522","6",2019-11-04,"11/4/2019","Terrestrial","Large",1,11,2019,44
"6523","6",2019-11-04,"11/4/2019","Terrestrial","Large",1,11,2019,44
"6524","6",2019-11-04,"11/4/2019","Terrestrial","Large",0,11,2019,44
"6525","HBK",2019-11-04,"11/4/2019","Terrestrial","Large",1,11,2019,44
"6526","HBK",2019-11-04,"11/4/2019","Terrestrial","Large",0,11,2019,44
"6527","HBK",2019-11-04,"11/4/2019","Terrestrial","Large",2,11,2019,44
"6528","HBK",2019-11-04,"11/4/2019","Terrestrial","Large",0,11,2019,44
"6529","HBK",2019-11-04,"11/4/2019","Terrestrial","Large",0,11,2019,44
"6530","HBK",2019-11-04,"11/4/2019","Terrestrial","Large",0,11,2019,44
"6531","HBK",2019-11-04,"11/4/2019","Terrestrial","Large",0,11,2019,44
"6532","HBK",2019-11-04,"11/4/2019","Terrestrial","Large",0,11,2019,44
"6533","HBK",2019-11-04,"11/4/2019","Terrestrial","Large",0,11,2019,44
"6534","HBK",2019-11-04,"11/4/2019","Terrestrial","Large",0,11,2019,44
"6535","1",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6536","1",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6537","1",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6538","1",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6539","1",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6540","1",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6541","1",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6542","1",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6543","1",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6544","1",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6545","6",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6546","6",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6547","6",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6548","6",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6549","6",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6550","6",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6551","6",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6552","6",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6553","6",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6554","6",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6555","HBK",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6556","HBK",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6557","HBK",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6558","HBK",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6559","HBK",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6560","HBK",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6561","HBK",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6562","HBK",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6563","HBK",2019-11-11,"11/11/2019","Terrestrial","Large",0,11,2019,45
"6564","1",2019-11-18,"11/18/2019","Terrestrial","Large",0,11,2019,46
"6565","1",2019-11-18,"11/18/2019","Terrestrial","Large",0,11,2019,46
"6566","1",2019-11-25,"11/25/2019","Terrestrial","Large",0,11,2019,47
"6567","1",2019-11-25,"11/25/2019","Terrestrial","Large",0,11,2019,47
"6568","1",2019-11-25,"11/25/2019","Terrestrial","Large",0,11,2019,47
"6569","1",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6570","2",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6571","3",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6572","4",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6573","6",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6574","1",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6575","2",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6576","3",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6577","4",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6578","6",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6579","1",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6580","2",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6581","3",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6582","4",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6583","6",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6584","1",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6585","2",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6586","3",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6587","4",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6588","6",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6589","1",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6590","2",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6591","3",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6592","4",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6593","6",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6594","1",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6595","2",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6596","3",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6597","4",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6598","6",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6599","1",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6600","2",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6601","3",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6602","4",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6603","6",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6604","1",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6605","2",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6606","3",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6607","4",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6608","6",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6609","1",2018-05-14,"5/14/2018","Caddisfly","Large",1,5,2018,20
"6610","2",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6611","3",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6612","4",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6613","6",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6614","1",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6615","2",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6616","3",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6617","4",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6618","6",2018-05-14,"5/14/2018","Caddisfly","Large",0,5,2018,20
"6619","1",2018-05-21,"5/21/2018","Caddisfly","Large",1,5,2018,21
"6620","2",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6621","3",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6622","4",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6623","6",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6624","9",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6625","9",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6626","1",2018-05-21,"5/21/2018","Caddisfly","Large",1,5,2018,21
"6627","2",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6628","3",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6629","4",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6630","6",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6631","9",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6632","9",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6633","1",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6634","2",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6635","3",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6636","4",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6637","6",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6638","9",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6639","9",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6640","1",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6641","2",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6642","3",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6643","4",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6644","6",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6645","9",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6646","9",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6647","1",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6648","2",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6649","3",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6650","4",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6651","6",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6652","9",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6653","9",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6654","1",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6655","2",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6656","3",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6657","4",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6658","6",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6659","9",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6660","9",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6661","1",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6662","2",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6663","3",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6664","4",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6665","6",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6666","9",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6667","9",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6668","1",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6669","2",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6670","3",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6671","4",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6672","6",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6673","9",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6674","9",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6675","1",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6676","2",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6677","3",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6678","4",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6679","6",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6680","9",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6681","9",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6682","1",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6683","2",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6684","3",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6685","4",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6686","6",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6687","9",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6688","9",2018-05-21,"5/21/2018","Caddisfly","Large",0,5,2018,21
"6689","1",2018-05-29,"5/29/2018","Caddisfly","Large",1,5,2018,22
"6690","2",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6691","3",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6692","4",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6693","6",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6694","9",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6695","9",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6696","1",2018-05-29,"5/29/2018","Caddisfly","Large",2,5,2018,22
"6697","2",2018-05-29,"5/29/2018","Caddisfly","Large",1,5,2018,22
"6698","3",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6699","4",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6700","6",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6701","9",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6702","9",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6703","1",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6704","2",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6705","3",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6706","4",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6707","6",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6708","9",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6709","9",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6710","1",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6711","2",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6712","3",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6713","4",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6714","6",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6715","9",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6716","9",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6717","1",2018-05-29,"5/29/2018","Caddisfly","Large",1,5,2018,22
"6718","2",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6719","3",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6720","4",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6721","6",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6722","9",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6723","9",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6724","1",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6725","2",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6726","3",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6727","4",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6728","6",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6729","9",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6730","9",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6731","1",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6732","2",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6733","3",2018-05-29,"5/29/2018","Caddisfly","Large",2,5,2018,22
"6734","4",2018-05-29,"5/29/2018","Caddisfly","Large",2,5,2018,22
"6735","6",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6736","9",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6737","9",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6738","1",2018-05-29,"5/29/2018","Caddisfly","Large",4,5,2018,22
"6739","2",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6740","3",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6741","4",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6742","6",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6743","9",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6744","9",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6745","1",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6746","2",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6747","3",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6748","4",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6749","6",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6750","9",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6751","9",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6752","1",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6753","2",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6754","3",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6755","4",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6756","6",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6757","9",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6758","9",2018-05-29,"5/29/2018","Caddisfly","Large",0,5,2018,22
"6759","1",2018-06-04,"6/4/2018","Caddisfly","Large",0,6,2018,23
