Watershed,date,invert,size,count_zero,month,year,,,
9,9/10/2018,Caddisfly,Small,0,9,2018,,,
9,9/10/2018,Caddisfly,Small,0,9,2018,,,
9,9/10/2018,Caddisfly,Small,0,9,2018,,,
9,9/10/2018,Caddisfly,Small,0,9,2018,,,
9,9/10/2018,Caddisfly,Small,0,9,2018,,,
9,9/10/2018,Caddisfly,Small,0,9,2018,,,
9,9/10/2018,Caddisfly,Small,0,9,2018,,,
9,9/10/2018,Caddisfly,Small,0,9,2018,,,
9,9/10/2018,Caddisfly,Small,0,9,2018,,,
HBK,9/10/2018,Caddisfly,Small,0,9,2018,,,
HBK,9/10/2018,Caddisfly,Small,0,9,2018,,,
HBK,9/10/2018,Caddisfly,Small,0,9,2018,,,
HBK,9/10/2018,Caddisfly,Small,0,9,2018,,,
HBK,9/10/2018,Caddisfly,Small,0,9,2018,,,
HBK,9/10/2018,Caddisfly,Small,0,9,2018,,,
HBK,9/10/2018,Caddisfly,Small,0,9,2018,,,
HBK,9/10/2018,Caddisfly,Small,0,9,2018,,,
HBK,9/10/2018,Caddisfly,Small,0,9,2018,,,
HBK,9/10/2018,Caddisfly,Small,0,9,2018,,,
1,9/17/2018,Dipteran,Large,0,9,2018,,,
1,9/17/2018,Dipteran,Large,2,9,2018,,,
1,9/17/2018,Dipteran,Large,2,9,2018,,,
1,9/17/2018,Dipteran,Large,2,9,2018,,,
1,9/17/2018,Dipteran,Large,0,9,2018,,,
1,9/17/2018,Dipteran,Large,0,9,2018,,,
1,9/17/2018,Dipteran,Large,0,9,2018,,,
1,9/17/2018,Dipteran,Large,0,9,2018,,,
1,9/17/2018,Dipteran,Large,0,9,2018,,,
1,9/17/2018,Dipteran,Large,1,9,2018,,,
2,9/17/2018,Dipteran,Large,0,9,2018,,,
2,9/17/2018,Dipteran,Large,2,9,2018,,,
2,9/17/2018,Dipteran,Large,1,9,2018,,,
2,9/17/2018,Dipteran,Large,2,9,2018,,,
2,9/17/2018,Dipteran,Large,3,9,2018,,,
2,9/17/2018,Dipteran,Large,4,9,2018,,,
2,9/17/2018,Dipteran,Large,1,9,2018,,,
2,9/17/2018,Dipteran,Large,2,9,2018,,,
2,9/17/2018,Dipteran,Large,1,9,2018,,,
2,9/17/2018,Dipteran,Large,5,9,2018,,,
4,9/17/2018,Dipteran,Large,0,9,2018,,,
4,9/17/2018,Dipteran,Large,0,9,2018,,,
4,9/17/2018,Dipteran,Large,2,9,2018,,,
4,9/17/2018,Dipteran,Large,0,9,2018,,,
4,9/17/2018,Dipteran,Large,2,9,2018,,,
4,9/17/2018,Dipteran,Large,5,9,2018,,,
4,9/17/2018,Dipteran,Large,4,9,2018,,,
4,9/17/2018,Dipteran,Large,2,9,2018,,,
4,9/17/2018,Dipteran,Large,0,9,2018,,,
4,9/17/2018,Dipteran,Large,2,9,2018,,,
6,9/17/2018,Dipteran,Large,1,9,2018,,,
6,9/17/2018,Dipteran,Large,1,9,2018,,,
6,9/17/2018,Dipteran,Large,1,9,2018,,,
6,9/17/2018,Dipteran,Large,0,9,2018,,,
6,9/17/2018,Dipteran,Large,0,9,2018,,,
6,9/17/2018,Dipteran,Large,0,9,2018,,,
6,9/17/2018,Dipteran,Large,0,9,2018,,,
6,9/17/2018,Dipteran,Large,0,9,2018,,,
6,9/17/2018,Dipteran,Large,0,9,2018,,,
6,9/17/2018,Dipteran,Large,0,9,2018,,,
9,9/17/2018,Dipteran,Large,5,9,2018,,,
9,9/17/2018,Dipteran,Large,2,9,2018,,,
9,9/17/2018,Dipteran,Large,0,9,2018,,,
9,9/17/2018,Dipteran,Large,0,9,2018,,,
9,9/17/2018,Dipteran,Large,1,9,2018,,,
9,9/17/2018,Dipteran,Large,2,9,2018,,,
9,9/17/2018,Dipteran,Large,1,9,2018,,,
9,9/17/2018,Dipteran,Large,2,9,2018,,,
9,9/17/2018,Dipteran,Large,1,9,2018,,,
9,9/17/2018,Dipteran,Large,2,9,2018,,,
HBK,9/17/2018,Dipteran,Large,0,9,2018,,,
HBK,9/17/2018,Dipteran,Large,0,9,2018,,,
HBK,9/17/2018,Dipteran,Large,0,9,2018,,,
HBK,9/17/2018,Dipteran,Large,1,9,2018,,,
HBK,9/17/2018,Dipteran,Large,1,9,2018,,,
HBK,9/17/2018,Dipteran,Large,0,9,2018,,,
HBK,9/17/2018,Dipteran,Large,1,9,2018,,,
HBK,9/17/2018,Dipteran,Large,1,9,2018,,,
HBK,9/17/2018,Dipteran,Large,0,9,2018,,,
HBK,9/17/2018,Dipteran,Large,0,9,2018,,,
1,9/17/2018,Terrestrial,Large,0,9,2018,,,
1,9/17/2018,Terrestrial,Large,0,9,2018,,,
1,9/17/2018,Terrestrial,Large,4,9,2018,,,
1,9/17/2018,Terrestrial,Large,0,9,2018,,,
1,9/17/2018,Terrestrial,Large,0,9,2018,,,
1,9/17/2018,Terrestrial,Large,1,9,2018,,,
1,9/17/2018,Terrestrial,Large,0,9,2018,,,
1,9/17/2018,Terrestrial,Large,0,9,2018,,,
1,9/17/2018,Terrestrial,Large,0,9,2018,,,
1,9/17/2018,Terrestrial,Large,2,9,2018,,,
2,9/17/2018,Terrestrial,Large,2,9,2018,,,
2,9/17/2018,Terrestrial,Large,0,9,2018,,,
2,9/17/2018,Terrestrial,Large,0,9,2018,,,
2,9/17/2018,Terrestrial,Large,0,9,2018,,,
2,9/17/2018,Terrestrial,Large,0,9,2018,,,
2,9/17/2018,Terrestrial,Large,0,9,2018,,,
2,9/17/2018,Terrestrial,Large,0,9,2018,,,
2,9/17/2018,Terrestrial,Large,0,9,2018,,,
2,9/17/2018,Terrestrial,Large,0,9,2018,,,
2,9/17/2018,Terrestrial,Large,0,9,2018,,,
4,9/17/2018,Terrestrial,Large,2,9,2018,,,
4,9/17/2018,Terrestrial,Large,0,9,2018,,,
4,9/17/2018,Terrestrial,Large,0,9,2018,,,
4,9/17/2018,Terrestrial,Large,0,9,2018,,,
4,9/17/2018,Terrestrial,Large,0,9,2018,,,
4,9/17/2018,Terrestrial,Large,0,9,2018,,,
4,9/17/2018,Terrestrial,Large,0,9,2018,,,
4,9/17/2018,Terrestrial,Large,1,9,2018,,,
4,9/17/2018,Terrestrial,Large,0,9,2018,,,
4,9/17/2018,Terrestrial,Large,0,9,2018,,,
6,9/17/2018,Terrestrial,Large,0,9,2018,,,
6,9/17/2018,Terrestrial,Large,0,9,2018,,,
6,9/17/2018,Terrestrial,Large,0,9,2018,,,
6,9/17/2018,Terrestrial,Large,0,9,2018,,,
6,9/17/2018,Terrestrial,Large,0,9,2018,,,
6,9/17/2018,Terrestrial,Large,0,9,2018,,,
6,9/17/2018,Terrestrial,Large,0,9,2018,,,
6,9/17/2018,Terrestrial,Large,0,9,2018,,,
6,9/17/2018,Terrestrial,Large,0,9,2018,,,
6,9/17/2018,Terrestrial,Large,0,9,2018,,,
9,9/17/2018,Terrestrial,Large,2,9,2018,,,
9,9/17/2018,Terrestrial,Large,0,9,2018,,,
9,9/17/2018,Terrestrial,Large,0,9,2018,,,
9,9/17/2018,Terrestrial,Large,0,9,2018,,,
9,9/17/2018,Terrestrial,Large,0,9,2018,,,
9,9/17/2018,Terrestrial,Large,0,9,2018,,,
9,9/17/2018,Terrestrial,Large,0,9,2018,,,
9,9/17/2018,Terrestrial,Large,0,9,2018,,,
9,9/17/2018,Terrestrial,Large,0,9,2018,,,
9,9/17/2018,Terrestrial,Large,0,9,2018,,,
HBK,9/17/2018,Terrestrial,Large,0,9,2018,,,
HBK,9/17/2018,Terrestrial,Large,0,9,2018,,,
HBK,9/17/2018,Terrestrial,Large,0,9,2018,,,
HBK,9/17/2018,Terrestrial,Large,0,9,2018,,,
HBK,9/17/2018,Terrestrial,Large,0,9,2018,,,
HBK,9/17/2018,Terrestrial,Large,0,9,2018,,,
HBK,9/17/2018,Terrestrial,Large,0,9,2018,,,
HBK,9/17/2018,Terrestrial,Large,0,9,2018,,,
HBK,9/17/2018,Terrestrial,Large,1,9,2018,,,
HBK,9/17/2018,Terrestrial,Large,0,9,2018,,,
1,9/17/2018,Caddisfly,Large,NA,9,2018,,,
1,9/17/2018,Caddisfly,Large,NA,9,2018,,,
1,9/17/2018,Caddisfly,Large,NA,9,2018,,,
1,9/17/2018,Caddisfly,Large,NA,9,2018,,,
1,9/17/2018,Caddisfly,Large,NA,9,2018,,,
1,9/17/2018,Caddisfly,Large,NA,9,2018,,,
1,9/17/2018,Caddisfly,Large,NA,9,2018,,,
1,9/17/2018,Caddisfly,Large,NA,9,2018,,,
1,9/17/2018,Caddisfly,Large,NA,9,2018,,,
1,9/17/2018,Caddisfly,Large,NA,9,2018,,,
2,9/17/2018,Caddisfly,Large,NA,9,2018,,,
2,9/17/2018,Caddisfly,Large,NA,9,2018,,,
2,9/17/2018,Caddisfly,Large,NA,9,2018,,,
2,9/17/2018,Caddisfly,Large,NA,9,2018,,,
2,9/17/2018,Caddisfly,Large,NA,9,2018,,,
2,9/17/2018,Caddisfly,Large,NA,9,2018,,,
2,9/17/2018,Caddisfly,Large,NA,9,2018,,,
2,9/17/2018,Caddisfly,Large,NA,9,2018,,,
2,9/17/2018,Caddisfly,Large,NA,9,2018,,,
2,9/17/2018,Caddisfly,Large,NA,9,2018,,,
4,9/17/2018,Caddisfly,Large,NA,9,2018,,,
4,9/17/2018,Caddisfly,Large,1,9,2018,,,
4,9/17/2018,Caddisfly,Large,NA,9,2018,,,
4,9/17/2018,Caddisfly,Large,NA,9,2018,,,
4,9/17/2018,Caddisfly,Large,NA,9,2018,,,
4,9/17/2018,Caddisfly,Large,NA,9,2018,,,
4,9/17/2018,Caddisfly,Large,NA,9,2018,,,
4,9/17/2018,Caddisfly,Large,NA,9,2018,,,
4,9/17/2018,Caddisfly,Large,1,9,2018,,,
4,9/17/2018,Caddisfly,Large,NA,9,2018,,,
6,9/17/2018,Caddisfly,Large,NA,9,2018,,,
6,9/17/2018,Caddisfly,Large,NA,9,2018,,,
6,9/17/2018,Caddisfly,Large,NA,9,2018,,,
6,9/17/2018,Caddisfly,Large,NA,9,2018,,,
6,9/17/2018,Caddisfly,Large,NA,9,2018,,,
6,9/17/2018,Caddisfly,Large,NA,9,2018,,,
6,9/17/2018,Caddisfly,Large,NA,9,2018,,,
6,9/17/2018,Caddisfly,Large,NA,9,2018,,,
6,9/17/2018,Caddisfly,Large,NA,9,2018,,,
6,9/17/2018,Caddisfly,Large,NA,9,2018,,,
9,9/17/2018,Caddisfly,Large,1,9,2018,,,
9,9/17/2018,Caddisfly,Large,NA,9,2018,,,
9,9/17/2018,Caddisfly,Large,NA,9,2018,,,
9,9/17/2018,Caddisfly,Large,NA,9,2018,,,
9,9/17/2018,Caddisfly,Large,2,9,2018,,,
9,9/17/2018,Caddisfly,Large,NA,9,2018,,,
9,9/17/2018,Caddisfly,Large,NA,9,2018,,,
9,9/17/2018,Caddisfly,Large,NA,9,2018,,,
9,9/17/2018,Caddisfly,Large,NA,9,2018,,,
9,9/17/2018,Caddisfly,Large,NA,9,2018,,,
HBK,9/17/2018,Caddisfly,Large,NA,9,2018,,,
HBK,9/17/2018,Caddisfly,Large,NA,9,2018,,,
HBK,9/17/2018,Caddisfly,Large,NA,9,2018,,,
HBK,9/17/2018,Caddisfly,Large,NA,9,2018,,,
HBK,9/17/2018,Caddisfly,Large,NA,9,2018,,,
HBK,9/17/2018,Caddisfly,Large,NA,9,2018,,,
HBK,9/17/2018,Caddisfly,Large,1,9,2018,,,
HBK,9/17/2018,Caddisfly,Large,NA,9,2018,,,
HBK,9/17/2018,Caddisfly,Large,NA,9,2018,,,
HBK,9/17/2018,Caddisfly,Large,NA,9,2018,,,
1,9/17/2018,Mayfly,Large,0,9,2018,,,
1,9/17/2018,Mayfly,Large,0,9,2018,,,
1,9/17/2018,Mayfly,Large,0,9,2018,,,
1,9/17/2018,Mayfly,Large,0,9,2018,,,
1,9/17/2018,Mayfly,Large,0,9,2018,,,
1,9/17/2018,Mayfly,Large,0,9,2018,,,
1,9/17/2018,Mayfly,Large,0,9,2018,,,
1,9/17/2018,Mayfly,Large,0,9,2018,,,
1,9/17/2018,Mayfly,Large,0,9,2018,,,
1,9/17/2018,Mayfly,Large,0,9,2018,,,
2,9/17/2018,Mayfly,Large,0,9,2018,,,
2,9/17/2018,Mayfly,Large,0,9,2018,,,
2,9/17/2018,Mayfly,Large,0,9,2018,,,
2,9/17/2018,Mayfly,Large,0,9,2018,,,
2,9/17/2018,Mayfly,Large,0,9,2018,,,
2,9/17/2018,Mayfly,Large,0,9,2018,,,
2,9/17/2018,Mayfly,Large,0,9,2018,,,
2,9/17/2018,Mayfly,Large,0,9,2018,,,
2,9/17/2018,Mayfly,Large,0,9,2018,,,
2,9/17/2018,Mayfly,Large,0,9,2018,,,
4,9/17/2018,Mayfly,Large,0,9,2018,,,
4,9/17/2018,Mayfly,Large,0,9,2018,,,
4,9/17/2018,Mayfly,Large,0,9,2018,,,
4,9/17/2018,Mayfly,Large,0,9,2018,,,
4,9/17/2018,Mayfly,Large,0,9,2018,,,
4,9/17/2018,Mayfly,Large,0,9,2018,,,
4,9/17/2018,Mayfly,Large,0,9,2018,,,
4,9/17/2018,Mayfly,Large,0,9,2018,,,
4,9/17/2018,Mayfly,Large,0,9,2018,,,
4,9/17/2018,Mayfly,Large,0,9,2018,,,
6,9/17/2018,Mayfly,Large,0,9,2018,,,
6,9/17/2018,Mayfly,Large,0,9,2018,,,
6,9/17/2018,Mayfly,Large,0,9,2018,,,
6,9/17/2018,Mayfly,Large,0,9,2018,,,
6,9/17/2018,Mayfly,Large,0,9,2018,,,
6,9/17/2018,Mayfly,Large,0,9,2018,,,
6,9/17/2018,Mayfly,Large,0,9,2018,,,
6,9/17/2018,Mayfly,Large,0,9,2018,,,
6,9/17/2018,Mayfly,Large,0,9,2018,,,
6,9/17/2018,Mayfly,Large,0,9,2018,,,
9,9/17/2018,Mayfly,Large,0,9,2018,,,
9,9/17/2018,Mayfly,Large,0,9,2018,,,
9,9/17/2018,Mayfly,Large,0,9,2018,,,
9,9/17/2018,Mayfly,Large,0,9,2018,,,
9,9/17/2018,Mayfly,Large,0,9,2018,,,
9,9/17/2018,Mayfly,Large,0,9,2018,,,
9,9/17/2018,Mayfly,Large,0,9,2018,,,
9,9/17/2018,Mayfly,Large,0,9,2018,,,
9,9/17/2018,Mayfly,Large,0,9,2018,,,
9,9/17/2018,Mayfly,Large,0,9,2018,,,
HBK,9/17/2018,Mayfly,Large,0,9,2018,,,
HBK,9/17/2018,Mayfly,Large,0,9,2018,,,
HBK,9/17/2018,Mayfly,Large,0,9,2018,,,
HBK,9/17/2018,Mayfly,Large,0,9,2018,,,
HBK,9/17/2018,Mayfly,Large,0,9,2018,,,
HBK,9/17/2018,Mayfly,Large,0,9,2018,,,
HBK,9/17/2018,Mayfly,Large,0,9,2018,,,
HBK,9/17/2018,Mayfly,Large,0,9,2018,,,
HBK,9/17/2018,Mayfly,Large,0,9,2018,,,
HBK,9/17/2018,Mayfly,Large,0,9,2018,,,
1,9/17/2018,Stonefly,Large,NA,9,2018,,,
1,9/17/2018,Stonefly,Large,NA,9,2018,,,
1,9/17/2018,Stonefly,Large,NA,9,2018,,,
1,9/17/2018,Stonefly,Large,NA,9,2018,,,
1,9/17/2018,Stonefly,Large,NA,9,2018,,,
1,9/17/2018,Stonefly,Large,NA,9,2018,,,
1,9/17/2018,Stonefly,Large,NA,9,2018,,,
1,9/17/2018,Stonefly,Large,NA,9,2018,,,
1,9/17/2018,Stonefly,Large,NA,9,2018,,,
1,9/17/2018,Stonefly,Large,NA,9,2018,,,
2,9/17/2018,Stonefly,Large,NA,9,2018,,,
2,9/17/2018,Stonefly,Large,NA,9,2018,,,
2,9/17/2018,Stonefly,Large,NA,9,2018,,,
2,9/17/2018,Stonefly,Large,NA,9,2018,,,
2,9/17/2018,Stonefly,Large,NA,9,2018,,,
2,9/17/2018,Stonefly,Large,NA,9,2018,,,
2,9/17/2018,Stonefly,Large,NA,9,2018,,,
2,9/17/2018,Stonefly,Large,NA,9,2018,,,
2,9/17/2018,Stonefly,Large,NA,9,2018,,,
2,9/17/2018,Stonefly,Large,NA,9,2018,,,
4,9/17/2018,Stonefly,Large,1,9,2018,,,
4,9/17/2018,Stonefly,Large,NA,9,2018,,,
4,9/17/2018,Stonefly,Large,NA,9,2018,,,
4,9/17/2018,Stonefly,Large,1,9,2018,,,
4,9/17/2018,Stonefly,Large,NA,9,2018,,,
4,9/17/2018,Stonefly,Large,NA,9,2018,,,
4,9/17/2018,Stonefly,Large,NA,9,2018,,,
4,9/17/2018,Stonefly,Large,NA,9,2018,,,
4,9/17/2018,Stonefly,Large,NA,9,2018,,,
4,9/17/2018,Stonefly,Large,1,9,2018,,,
6,9/17/2018,Stonefly,Large,NA,9,2018,,,
6,9/17/2018,Stonefly,Large,NA,9,2018,,,
6,9/17/2018,Stonefly,Large,NA,9,2018,,,
6,9/17/2018,Stonefly,Large,NA,9,2018,,,
6,9/17/2018,Stonefly,Large,NA,9,2018,,,
6,9/17/2018,Stonefly,Large,NA,9,2018,,,
6,9/17/2018,Stonefly,Large,NA,9,2018,,,
6,9/17/2018,Stonefly,Large,NA,9,2018,,,
6,9/17/2018,Stonefly,Large,NA,9,2018,,,
6,9/17/2018,Stonefly,Large,NA,9,2018,,,
9,9/17/2018,Stonefly,Large,2,9,2018,,,
9,9/17/2018,Stonefly,Large,2,9,2018,,,
9,9/17/2018,Stonefly,Large,NA,9,2018,,,
9,9/17/2018,Stonefly,Large,NA,9,2018,,,
9,9/17/2018,Stonefly,Large,NA,9,2018,,,
9,9/17/2018,Stonefly,Large,NA,9,2018,,,
9,9/17/2018,Stonefly,Large,NA,9,2018,,,
9,9/17/2018,Stonefly,Large,NA,9,2018,,,
9,9/17/2018,Stonefly,Large,NA,9,2018,,,
9,9/17/2018,Stonefly,Large,3,9,2018,,,
HBK,9/17/2018,Stonefly,Large,NA,9,2018,,,
HBK,9/17/2018,Stonefly,Large,NA,9,2018,,,
HBK,9/17/2018,Stonefly,Large,NA,9,2018,,,
HBK,9/17/2018,Stonefly,Large,NA,9,2018,,,
HBK,9/17/2018,Stonefly,Large,NA,9,2018,,,
HBK,9/17/2018,Stonefly,Large,NA,9,2018,,,
HBK,9/17/2018,Stonefly,Large,NA,9,2018,,,
HBK,9/17/2018,Stonefly,Large,NA,9,2018,,,
HBK,9/17/2018,Stonefly,Large,NA,9,2018,,,
HBK,9/17/2018,Stonefly,Large,NA,9,2018,,,
1,9/17/2018,Other,Large,NA,9,2018,,,
1,9/17/2018,Other,Large,NA,9,2018,,,
1,9/17/2018,Other,Large,NA,9,2018,,,
1,9/17/2018,Other,Large,NA,9,2018,,,
1,9/17/2018,Other,Large,NA,9,2018,,,
1,9/17/2018,Other,Large,NA,9,2018,,,
1,9/17/2018,Other,Large,NA,9,2018,,,
1,9/17/2018,Other,Large,NA,9,2018,,,
1,9/17/2018,Other,Large,NA,9,2018,,,
1,9/17/2018,Other,Large,NA,9,2018,,,
2,9/17/2018,Other,Large,1,9,2018,,,
2,9/17/2018,Other,Large,NA,9,2018,,,
2,9/17/2018,Other,Large,NA,9,2018,,,
2,9/17/2018,Other,Large,NA,9,2018,,,
2,9/17/2018,Other,Large,NA,9,2018,,,
2,9/17/2018,Other,Large,1,9,2018,,,
2,9/17/2018,Other,Large,NA,9,2018,,,
2,9/17/2018,Other,Large,NA,9,2018,,,
2,9/17/2018,Other,Large,1,9,2018,,,
2,9/17/2018,Other,Large,NA,9,2018,,,
4,9/17/2018,Other,Large,1,9,2018,,,
4,9/17/2018,Other,Large,NA,9,2018,,,
4,9/17/2018,Other,Large,1,9,2018,,,
4,9/17/2018,Other,Large,NA,9,2018,,,
4,9/17/2018,Other,Large,1,9,2018,,,
4,9/17/2018,Other,Large,1,9,2018,,,
4,9/17/2018,Other,Large,NA,9,2018,,,
4,9/17/2018,Other,Large,NA,9,2018,,,
4,9/17/2018,Other,Large,NA,9,2018,,,
4,9/17/2018,Other,Large,NA,9,2018,,,
6,9/17/2018,Other,Large,NA,9,2018,,,
6,9/17/2018,Other,Large,NA,9,2018,,,
6,9/17/2018,Other,Large,NA,9,2018,,,
6,9/17/2018,Other,Large,NA,9,2018,,,
6,9/17/2018,Other,Large,NA,9,2018,,,
6,9/17/2018,Other,Large,NA,9,2018,,,
6,9/17/2018,Other,Large,NA,9,2018,,,
6,9/17/2018,Other,Large,1,9,2018,,,
6,9/17/2018,Other,Large,NA,9,2018,,,
6,9/17/2018,Other,Large,2,9,2018,,,
9,9/17/2018,Other,Large,NA,9,2018,,,
9,9/17/2018,Other,Large,NA,9,2018,,,
9,9/17/2018,Other,Large,NA,9,2018,,,
9,9/17/2018,Other,Large,NA,9,2018,,,
9,9/17/2018,Other,Large,NA,9,2018,,,
9,9/17/2018,Other,Large,NA,9,2018,,,
9,9/17/2018,Other,Large,NA,9,2018,,,
9,9/17/2018,Other,Large,NA,9,2018,,,
9,9/17/2018,Other,Large,NA,9,2018,,,
9,9/17/2018,Other,Large,NA,9,2018,,,
HBK,9/17/2018,Other,Large,2,9,2018,,,
HBK,9/17/2018,Other,Large,2,9,2018,,,
HBK,9/17/2018,Other,Large,NA,9,2018,,,
HBK,9/17/2018,Other,Large,NA,9,2018,,,
HBK,9/17/2018,Other,Large,NA,9,2018,,,
HBK,9/17/2018,Other,Large,NA,9,2018,,,
HBK,9/17/2018,Other,Large,NA,9,2018,,,
HBK,9/17/2018,Other,Large,1,9,2018,,,
HBK,9/17/2018,Other,Large,NA,9,2018,,,
HBK,9/17/2018,Other,Large,NA,9,2018,,,
1,9/17/2018,Dipteran,Small,2,9,2018,,,
1,9/17/2018,Dipteran,Small,0,9,2018,,,
1,9/17/2018,Dipteran,Small,0,9,2018,,,
1,9/17/2018,Dipteran,Small,0,9,2018,,,
1,9/17/2018,Dipteran,Small,2,9,2018,,,
1,9/17/2018,Dipteran,Small,0,9,2018,,,
1,9/17/2018,Dipteran,Small,5,9,2018,,,
1,9/17/2018,Dipteran,Small,0,9,2018,,,
1,9/17/2018,Dipteran,Small,5,9,2018,,,
1,9/17/2018,Dipteran,Small,0,9,2018,,,
2,9/17/2018,Dipteran,Small,0,9,2018,,,
2,9/17/2018,Dipteran,Small,0,9,2018,,,
2,9/17/2018,Dipteran,Small,4,9,2018,,,
2,9/17/2018,Dipteran,Small,0,9,2018,,,
2,9/17/2018,Dipteran,Small,4,9,2018,,,
2,9/17/2018,Dipteran,Small,10,9,2018,,,
2,9/17/2018,Dipteran,Small,2,9,2018,,,
2,9/17/2018,Dipteran,Small,6,9,2018,,,
2,9/17/2018,Dipteran,Small,18,9,2018,,,
2,9/17/2018,Dipteran,Small,7,9,2018,,,
4,9/17/2018,Dipteran,Small,12,9,2018,,,
4,9/17/2018,Dipteran,Small,18,9,2018,,,
4,9/17/2018,Dipteran,Small,10,9,2018,,,
4,9/17/2018,Dipteran,Small,9,9,2018,,,
4,9/17/2018,Dipteran,Small,9,9,2018,,,
4,9/17/2018,Dipteran,Small,8,9,2018,,,
4,9/17/2018,Dipteran,Small,23,9,2018,,,
4,9/17/2018,Dipteran,Small,18,9,2018,,,
4,9/17/2018,Dipteran,Small,6,9,2018,,,
4,9/17/2018,Dipteran,Small,9,9,2018,,,
6,9/17/2018,Dipteran,Small,3,9,2018,,,
6,9/17/2018,Dipteran,Small,2,9,2018,,,
6,9/17/2018,Dipteran,Small,6,9,2018,,,
6,9/17/2018,Dipteran,Small,2,9,2018,,,
6,9/17/2018,Dipteran,Small,3,9,2018,,,
6,9/17/2018,Dipteran,Small,6,9,2018,,,
6,9/17/2018,Dipteran,Small,5,9,2018,,,
6,9/17/2018,Dipteran,Small,7,9,2018,,,
6,9/17/2018,Dipteran,Small,3,9,2018,,,
6,9/17/2018,Dipteran,Small,9,9,2018,,,
9,9/17/2018,Dipteran,Small,10,9,2018,,,
9,9/17/2018,Dipteran,Small,6,9,2018,,,
9,9/17/2018,Dipteran,Small,1,9,2018,,,
9,9/17/2018,Dipteran,Small,5,9,2018,,,
9,9/17/2018,Dipteran,Small,0,9,2018,,,
9,9/17/2018,Dipteran,Small,4,9,2018,,,
9,9/17/2018,Dipteran,Small,3,9,2018,,,
9,9/17/2018,Dipteran,Small,1,9,2018,,,
9,9/17/2018,Dipteran,Small,2,9,2018,,,
9,9/17/2018,Dipteran,Small,3,9,2018,,,
HBK,9/17/2018,Dipteran,Small,7,9,2018,,,
HBK,9/17/2018,Dipteran,Small,0,9,2018,,,
HBK,9/17/2018,Dipteran,Small,10,9,2018,,,
HBK,9/17/2018,Dipteran,Small,5,9,2018,,,
HBK,9/17/2018,Dipteran,Small,16,9,2018,,,
HBK,9/17/2018,Dipteran,Small,10,9,2018,,,
HBK,9/17/2018,Dipteran,Small,6,9,2018,,,
HBK,9/17/2018,Dipteran,Small,4,9,2018,,,
HBK,9/17/2018,Dipteran,Small,5,9,2018,,,
HBK,9/17/2018,Dipteran,Small,8,9,2018,,,
1,9/17/2018,Terrestrial,Small,0,9,2018,,,
1,9/17/2018,Terrestrial,Small,0,9,2018,,,
1,9/17/2018,Terrestrial,Small,0,9,2018,,,
1,9/17/2018,Terrestrial,Small,0,9,2018,,,
1,9/17/2018,Terrestrial,Small,0,9,2018,,,
1,9/17/2018,Terrestrial,Small,0,9,2018,,,
1,9/17/2018,Terrestrial,Small,5,9,2018,,,
1,9/17/2018,Terrestrial,Small,0,9,2018,,,
1,9/17/2018,Terrestrial,Small,2,9,2018,,,
1,9/17/2018,Terrestrial,Small,0,9,2018,,,
2,9/17/2018,Terrestrial,Small,1,9,2018,,,
2,9/17/2018,Terrestrial,Small,0,9,2018,,,
2,9/17/2018,Terrestrial,Small,1,9,2018,,,
2,9/17/2018,Terrestrial,Small,2,9,2018,,,
2,9/17/2018,Terrestrial,Small,6,9,2018,,,
2,9/17/2018,Terrestrial,Small,1,9,2018,,,
2,9/17/2018,Terrestrial,Small,1,9,2018,,,
2,9/17/2018,Terrestrial,Small,2,9,2018,,,
2,9/17/2018,Terrestrial,Small,3,9,2018,,,
2,9/17/2018,Terrestrial,Small,5,9,2018,,,
4,9/17/2018,Terrestrial,Small,3,9,2018,,,
4,9/17/2018,Terrestrial,Small,0,9,2018,,,
4,9/17/2018,Terrestrial,Small,1,9,2018,,,
4,9/17/2018,Terrestrial,Small,0,9,2018,,,
4,9/17/2018,Terrestrial,Small,2,9,2018,,,
4,9/17/2018,Terrestrial,Small,4,9,2018,,,
4,9/17/2018,Terrestrial,Small,7,9,2018,,,
4,9/17/2018,Terrestrial,Small,2,9,2018,,,
4,9/17/2018,Terrestrial,Small,1,9,2018,,,
4,9/17/2018,Terrestrial,Small,3,9,2018,,,
6,9/17/2018,Terrestrial,Small,0,9,2018,,,
6,9/17/2018,Terrestrial,Small,0,9,2018,,,
6,9/17/2018,Terrestrial,Small,0,9,2018,,,
6,9/17/2018,Terrestrial,Small,0,9,2018,,,
6,9/17/2018,Terrestrial,Small,0,9,2018,,,
6,9/17/2018,Terrestrial,Small,0,9,2018,,,
6,9/17/2018,Terrestrial,Small,0,9,2018,,,
6,9/17/2018,Terrestrial,Small,0,9,2018,,,
6,9/17/2018,Terrestrial,Small,0,9,2018,,,
6,9/17/2018,Terrestrial,Small,0,9,2018,,,
9,9/17/2018,Terrestrial,Small,0,9,2018,,,
9,9/17/2018,Terrestrial,Small,0,9,2018,,,
9,9/17/2018,Terrestrial,Small,0,9,2018,,,
9,9/17/2018,Terrestrial,Small,0,9,2018,,,
9,9/17/2018,Terrestrial,Small,0,9,2018,,,
9,9/17/2018,Terrestrial,Small,0,9,2018,,,
9,9/17/2018,Terrestrial,Small,0,9,2018,,,
9,9/17/2018,Terrestrial,Small,0,9,2018,,,
