"Watershed","date","invert","Sample","size","count_zero","month","year"
"6",2018-07-09,"Mayfly","2","Large",0,7,2018
"6",2018-07-09,"Mayfly","3","Large",0,7,2018
"6",2018-07-09,"Mayfly","4","Large",0,7,2018
"6",2018-07-09,"Mayfly","5","Large",0,7,2018
"6",2018-07-09,"Mayfly","6","Large",0,7,2018
"6",2018-07-09,"Mayfly","7","Large",0,7,2018
"6",2018-07-09,"Mayfly","8","Large",0,7,2018
"6",2018-07-09,"Mayfly","9","Large",0,7,2018
"6",2018-07-09,"Mayfly","10","Large",0,7,2018
"6",2018-07-16,"Mayfly","1","Large",0,7,2018
"6",2018-07-16,"Mayfly","2","Large",0,7,2018
"6",2018-07-16,"Mayfly","3","Large",0,7,2018
"6",2018-07-16,"Mayfly","4","Large",0,7,2018
"6",2018-07-16,"Mayfly","5","Large",0,7,2018
"6",2018-07-16,"Mayfly","6","Large",0,7,2018
"6",2018-07-16,"Mayfly","7","Large",0,7,2018
"6",2018-07-16,"Mayfly","8","Large",0,7,2018
"6",2018-07-16,"Mayfly","9","Large",0,7,2018
"6",2018-07-16,"Mayfly","10","Large",0,7,2018
"6",2018-07-23,"Mayfly","1","Large",0,7,2018
"6",2018-07-23,"Mayfly","2","Large",0,7,2018
"6",2018-07-23,"Mayfly","3","Large",0,7,2018
"6",2018-07-23,"Mayfly","4","Large",0,7,2018
"6",2018-07-23,"Mayfly","5","Large",0,7,2018
"6",2018-07-23,"Mayfly","6","Large",0,7,2018
"6",2018-07-23,"Mayfly","7","Large",0,7,2018
"6",2018-07-23,"Mayfly","8","Large",0,7,2018
"6",2018-07-30,"Mayfly","1","Large",0,7,2018
"6",2018-07-30,"Mayfly","2","Large",0,7,2018
"6",2018-07-30,"Mayfly","3","Large",0,7,2018
"6",2018-07-30,"Mayfly","4","Large",0,7,2018
"6",2018-07-30,"Mayfly","5","Large",0,7,2018
"6",2018-07-30,"Mayfly","6","Large",0,7,2018
"6",2018-07-30,"Mayfly","7","Large",0,7,2018
"6",2018-07-30,"Mayfly","8","Large",0,7,2018
"6",2018-07-30,"Mayfly","9","Large",0,7,2018
"6",2018-07-30,"Mayfly","10","Large",0,7,2018
"6",2018-08-06,"Mayfly","1","Large",0,8,2018
"6",2018-08-06,"Mayfly","2","Large",0,8,2018
"6",2018-08-06,"Mayfly","3","Large",0,8,2018
"6",2018-08-06,"Mayfly","4","Large",0,8,2018
"6",2018-08-06,"Mayfly","5","Large",0,8,2018
"6",2018-08-06,"Mayfly","6","Large",0,8,2018
"6",2018-08-06,"Mayfly","7","Large",0,8,2018
"6",2018-08-06,"Mayfly","8","Large",0,8,2018
"6",2018-08-06,"Mayfly","9","Large",0,8,2018
"6",2018-08-06,"Mayfly","10","Large",0,8,2018
"6",2018-08-13,"Mayfly","1","Large",0,8,2018
"6",2018-08-13,"Mayfly","2","Large",0,8,2018
"6",2018-08-13,"Mayfly","3","Large",0,8,2018
"6",2018-08-13,"Mayfly","4","Large",0,8,2018
"6",2018-08-13,"Mayfly","5","Large",0,8,2018
"6",2018-08-13,"Mayfly","6","Large",0,8,2018
"6",2018-08-13,"Mayfly","7","Large",0,8,2018
"6",2018-08-13,"Mayfly","8","Large",0,8,2018
"6",2018-08-13,"Mayfly","9","Large",0,8,2018
"6",2018-08-13,"Mayfly","10","Large",0,8,2018
"6",2018-08-20,"Mayfly","1","Large",0,8,2018
"6",2018-08-20,"Mayfly","2","Large",0,8,2018
"6",2018-08-20,"Mayfly","3","Large",0,8,2018
"6",2018-08-20,"Mayfly","4","Large",0,8,2018
"6",2018-08-20,"Mayfly","5","Large",0,8,2018
"6",2018-08-20,"Mayfly","6","Large",0,8,2018
"6",2018-08-20,"Mayfly","7","Large",0,8,2018
"6",2018-08-20,"Mayfly","8","Large",0,8,2018
"6",2018-08-20,"Mayfly","9","Large",0,8,2018
"6",2018-08-20,"Mayfly","10","Large",0,8,2018
"6",2018-08-27,"Mayfly","1","Large",0,8,2018
"6",2018-08-27,"Mayfly","2","Large",0,8,2018
"6",2018-08-27,"Mayfly","3","Large",0,8,2018
"6",2018-08-27,"Mayfly","4","Large",0,8,2018
"6",2018-08-27,"Mayfly","5","Large",0,8,2018
"6",2018-08-27,"Mayfly","6","Large",0,8,2018
"6",2018-08-27,"Mayfly","7","Large",0,8,2018
"6",2018-08-27,"Mayfly","8","Large",0,8,2018
"6",2018-08-27,"Mayfly","9","Large",0,8,2018
"6",2018-08-27,"Mayfly","10","Large",0,8,2018
"6",2018-09-04,"Mayfly","1","Large",0,9,2018
"6",2018-09-04,"Mayfly","2","Large",0,9,2018
"6",2018-09-04,"Mayfly","3","Large",0,9,2018
"6",2018-09-04,"Mayfly","4","Large",0,9,2018
"6",2018-09-04,"Mayfly","5","Large",0,9,2018
"6",2018-09-04,"Mayfly","6","Large",0,9,2018
"6",2018-09-04,"Mayfly","7","Large",0,9,2018
"6",2018-09-04,"Mayfly","8","Large",0,9,2018
"6",2018-09-04,"Mayfly","9","Large",0,9,2018
"6",2018-09-04,"Mayfly","10","Large",0,9,2018
"6",2018-09-10,"Mayfly","1","Large",0,9,2018
"6",2018-09-10,"Mayfly","2","Large",0,9,2018
"6",2018-09-10,"Mayfly","3","Large",0,9,2018
"6",2018-09-10,"Mayfly","4","Large",0,9,2018
"6",2018-09-10,"Mayfly","5","Large",0,9,2018
"6",2018-09-10,"Mayfly","6","Large",0,9,2018
"6",2018-09-10,"Mayfly","7","Large",0,9,2018
"6",2018-09-10,"Mayfly","8","Large",0,9,2018
"6",2018-09-10,"Mayfly","9","Large",0,9,2018
"6",2018-09-10,"Mayfly","10","Large",0,9,2018
"6",2018-09-17,"Mayfly","1","Large",0,9,2018
"6",2018-09-17,"Mayfly","2","Large",0,9,2018
"6",2018-09-17,"Mayfly","3","Large",0,9,2018
"6",2018-09-17,"Mayfly","4","Large",0,9,2018
"6",2018-09-17,"Mayfly","5","Large",0,9,2018
"6",2018-09-17,"Mayfly","6","Large",0,9,2018
"6",2018-09-17,"Mayfly","7","Large",0,9,2018
"6",2018-09-17,"Mayfly","8","Large",0,9,2018
"6",2018-09-17,"Mayfly","9","Large",0,9,2018
"6",2018-09-17,"Mayfly","10","Large",0,9,2018
"6",2018-09-24,"Mayfly","1","Large",0,9,2018
"6",2018-09-24,"Mayfly","2","Large",0,9,2018
"6",2018-09-24,"Mayfly","3","Large",0,9,2018
"6",2018-09-24,"Mayfly","4","Large",0,9,2018
"6",2018-09-24,"Mayfly","5","Large",0,9,2018
"6",2018-09-24,"Mayfly","6","Large",0,9,2018
"6",2018-09-24,"Mayfly","7","Large",0,9,2018
"6",2018-09-24,"Mayfly","8","Large",0,9,2018
"6",2018-09-24,"Mayfly","9","Large",0,9,2018
"6",2018-09-24,"Mayfly","10","Large",0,9,2018
"6",2018-10-01,"Mayfly","1","Large",0,10,2018
"6",2018-10-01,"Mayfly","2","Large",0,10,2018
"6",2018-10-01,"Mayfly","3","Large",0,10,2018
"6",2018-10-01,"Mayfly","4","Large",0,10,2018
"6",2018-10-01,"Mayfly","5","Large",0,10,2018
"6",2018-10-01,"Mayfly","6","Large",0,10,2018
"6",2018-10-01,"Mayfly","7","Large",0,10,2018
"6",2018-10-01,"Mayfly","8","Large",0,10,2018
"6",2018-10-01,"Mayfly","9","Large",0,10,2018
"6",2018-10-01,"Mayfly","10","Large",0,10,2018
"6",2018-10-08,"Mayfly","1","Large",0,10,2018
"6",2018-10-08,"Mayfly","2","Large",0,10,2018
"6",2018-10-08,"Mayfly","3","Large",0,10,2018
"6",2018-10-08,"Mayfly","4","Large",0,10,2018
"6",2018-10-08,"Mayfly","5","Large",0,10,2018
"6",2018-10-08,"Mayfly","6","Large",0,10,2018
"6",2018-10-08,"Mayfly","7","Large",0,10,2018
"6",2018-10-08,"Mayfly","8","Large",0,10,2018
"6",2018-10-08,"Mayfly","9","Large",0,10,2018
"6",2018-10-08,"Mayfly","10","Large",0,10,2018
"6",2018-10-15,"Mayfly","1","Large",0,10,2018
"6",2018-10-15,"Mayfly","2","Large",0,10,2018
"6",2018-10-15,"Mayfly","3","Large",0,10,2018
"6",2018-10-15,"Mayfly","4","Large",0,10,2018
"6",2018-10-15,"Mayfly","5","Large",0,10,2018
"6",2018-10-15,"Mayfly","6","Large",0,10,2018
"6",2018-10-15,"Mayfly","7","Large",0,10,2018
"6",2018-10-15,"Mayfly","8","Large",0,10,2018
"6",2018-10-15,"Mayfly","9","Large",0,10,2018
"6",2018-10-15,"Mayfly","10","Large",0,10,2018
"6",2018-10-22,"Mayfly","1","Large",0,10,2018
"6",2018-10-22,"Mayfly","2","Large",0,10,2018
"6",2018-10-22,"Mayfly","3","Large",0,10,2018
"6",2018-10-22,"Mayfly","4","Large",0,10,2018
"6",2018-10-22,"Mayfly","5","Large",0,10,2018
"6",2018-10-22,"Mayfly","6","Large",0,10,2018
"6",2018-10-22,"Mayfly","7","Large",0,10,2018
"6",2018-10-22,"Mayfly","8","Large",0,10,2018
"6",2018-10-22,"Mayfly","9","Large",0,10,2018
"6",2018-10-22,"Mayfly","10","Large",0,10,2018
"6",2018-10-29,"Mayfly","1","Large",0,10,2018
"6",2018-10-29,"Mayfly","2","Large",0,10,2018
"6",2018-10-29,"Mayfly","3","Large",0,10,2018
"6",2018-10-29,"Mayfly","4","Large",0,10,2018
"6",2018-10-29,"Mayfly","5","Large",0,10,2018
"6",2018-10-29,"Mayfly","6","Large",0,10,2018
"6",2018-10-29,"Mayfly","7","Large",0,10,2018
"6",2018-10-29,"Mayfly","8","Large",0,10,2018
"6",2018-10-29,"Mayfly","9","Large",0,10,2018
"6",2018-10-29,"Mayfly","10","Large",0,10,2018
"6",2018-11-05,"Mayfly","1","Large",0,11,2018
"6",2018-11-05,"Mayfly","2","Large",0,11,2018
"6",2018-11-05,"Mayfly","3","Large",0,11,2018
"6",2018-11-05,"Mayfly","4","Large",0,11,2018
"6",2018-11-05,"Mayfly","5","Large",0,11,2018
"6",2018-11-05,"Mayfly","6","Large",0,11,2018
"6",2018-11-05,"Mayfly","7","Large",0,11,2018
"6",2018-11-05,"Mayfly","8","Large",0,11,2018
"6",2018-11-05,"Mayfly","9","Large",0,11,2018
"6",2018-11-05,"Mayfly","10","Large",0,11,2018
"6",2018-11-12,"Mayfly","1","Large",0,11,2018
"6",2018-11-12,"Mayfly","2","Large",0,11,2018
"6",2018-11-12,"Mayfly","3","Large",0,11,2018
"6",2018-11-12,"Mayfly","4","Large",0,11,2018
"6",2018-11-12,"Mayfly","5","Large",0,11,2018
"6",2018-11-12,"Mayfly","6","Large",0,11,2018
"6",2018-11-12,"Mayfly","7","Large",0,11,2018
"6",2018-11-12,"Mayfly","8","Large",0,11,2018
"6",2018-11-12,"Mayfly","9","Large",0,11,2018
"6",2018-11-12,"Mayfly","10","Large",0,11,2018
"6",2019-06-17,"Mayfly","ST190466","Large",0,6,2019
"6",2019-06-17,"Mayfly","ST190466","Large",0,6,2019
"6",2019-06-17,"Mayfly","ST190467","Large",0,6,2019
"6",2019-06-17,"Mayfly","ST190467","Large",0,6,2019
"6",2019-06-17,"Mayfly","ST190468","Large",0,6,2019
"6",2019-06-17,"Mayfly","ST190468","Large",0,6,2019
"6",2019-06-17,"Mayfly","ST190469","Large",0,6,2019
"6",2019-06-17,"Mayfly","ST190469","Large",0,6,2019
"6",2019-06-17,"Mayfly","ST190470","Large",0,6,2019
"6",2019-06-17,"Mayfly","ST190470","Large",0,6,2019
"6",2019-06-24,"Mayfly","ST190506","Large",0,6,2019
"6",2019-06-24,"Mayfly","ST190506","Large",0,6,2019
"6",2019-06-24,"Mayfly","ST190507","Large",0,6,2019
"6",2019-06-24,"Mayfly","ST190507","Large",0,6,2019
"6",2019-06-24,"Mayfly","ST190508","Large",0,6,2019
"6",2019-06-24,"Mayfly","ST190508","Large",0,6,2019
"6",2019-06-24,"Mayfly","ST190509","Large",0,6,2019
"6",2019-06-24,"Mayfly","ST190509","Large",0,6,2019
"6",2019-06-24,"Mayfly","ST190510","Large",0,6,2019
"6",2019-06-24,"Mayfly","ST190510","Large",0,6,2019
"6",2019-07-01,"Mayfly","ST190546","Large",0,7,2019
"6",2019-07-01,"Mayfly","ST190546","Large",0,7,2019
"6",2019-07-01,"Mayfly","ST190547","Large",0,7,2019
"6",2019-07-01,"Mayfly","ST190547","Large",0,7,2019
"6",2019-07-01,"Mayfly","ST190548","Large",0,7,2019
"6",2019-07-01,"Mayfly","ST190548","Large",0,7,2019
"6",2019-07-01,"Mayfly","ST190549","Large",0,7,2019
"6",2019-07-01,"Mayfly","ST190549","Large",0,7,2019
"6",2019-07-01,"Mayfly","ST190550","Large",0,7,2019
"6",2019-07-01,"Mayfly","ST190550","Large",0,7,2019
"6",2019-07-08,"Mayfly","ST190586","Large",0,7,2019
"6",2019-07-08,"Mayfly","ST190586","Large",0,7,2019
"6",2019-07-08,"Mayfly","ST190587","Large",0,7,2019
"6",2019-07-08,"Mayfly","ST190587","Large",0,7,2019
"6",2019-07-08,"Mayfly","ST190588","Large",0,7,2019
"6",2019-07-08,"Mayfly","ST190588","Large",0,7,2019
"6",2019-07-08,"Mayfly","ST190589","Large",0,7,2019
"6",2019-07-08,"Mayfly","ST190589","Large",0,7,2019
"6",2019-07-08,"Mayfly","ST190590","Large",0,7,2019
"6",2019-07-08,"Mayfly","ST190590","Large",0,7,2019
"6",2019-07-15,"Mayfly","ST190626","Large",0,7,2019
"6",2019-07-15,"Mayfly","ST190626","Large",0,7,2019
"6",2019-07-15,"Mayfly","ST190627","Large",0,7,2019
"6",2019-07-15,"Mayfly","ST190627","Large",0,7,2019
"6",2019-07-15,"Mayfly","ST190628","Large",0,7,2019
"6",2019-07-15,"Mayfly","ST190628","Large",0,7,2019
"6",2019-07-15,"Mayfly","ST190629","Large",0,7,2019
"6",2019-07-15,"Mayfly","ST190629","Large",0,7,2019
"6",2019-07-15,"Mayfly","ST190630","Large",0,7,2019
"6",2019-07-15,"Mayfly","ST190630","Large",0,7,2019
"6",2019-07-22,"Mayfly","ST190666","Large",0,7,2019
"6",2019-07-22,"Mayfly","ST190666","Large",0,7,2019
"6",2019-07-22,"Mayfly","ST190667","Large",0,7,2019
"6",2019-07-22,"Mayfly","ST190667","Large",0,7,2019
"6",2019-07-22,"Mayfly","ST190668","Large",0,7,2019
"6",2019-07-22,"Mayfly","ST190668","Large",0,7,2019
"6",2019-07-22,"Mayfly","ST190669","Large",0,7,2019
"6",2019-07-22,"Mayfly","ST190669","Large",0,7,2019
"6",2019-07-22,"Mayfly","ST190670","Large",0,7,2019
"6",2019-07-22,"Mayfly","ST190670","Large",0,7,2019
"6",2019-07-29,"Mayfly","ST190706","Large",0,7,2019
"6",2019-07-29,"Mayfly","ST190706","Large",0,7,2019
"6",2019-07-29,"Mayfly","ST190707","Large",0,7,2019
"6",2019-07-29,"Mayfly","ST190707","Large",0,7,2019
"6",2019-07-29,"Mayfly","ST190708","Large",0,7,2019
"6",2019-07-29,"Mayfly","ST190708","Large",0,7,2019
"6",2019-07-29,"Mayfly","ST190709","Large",0,7,2019
"6",2019-07-29,"Mayfly","ST190709","Large",0,7,2019
"6",2019-07-29,"Mayfly","ST190710","Large",0,7,2019
"6",2019-07-29,"Mayfly","ST190710","Large",0,7,2019
"6",2019-08-05,"Mayfly","ST190746","Large",0,8,2019
"6",2019-08-05,"Mayfly","ST190746","Large",0,8,2019
"6",2019-08-05,"Mayfly","ST190747","Large",0,8,2019
"6",2019-08-05,"Mayfly","ST190747","Large",0,8,2019
"6",2019-08-05,"Mayfly","ST190748","Large",0,8,2019
"6",2019-08-05,"Mayfly","ST190748","Large",0,8,2019
"6",2019-08-05,"Mayfly","ST190749","Large",0,8,2019
"6",2019-08-05,"Mayfly","ST190749","Large",0,8,2019
"6",2019-08-05,"Mayfly","ST190750","Large",0,8,2019
"6",2019-08-05,"Mayfly","ST190750","Large",0,8,2019
"6",2019-08-12,"Mayfly","ST190786","Large",0,8,2019
"6",2019-08-12,"Mayfly","ST190786","Large",0,8,2019
"6",2019-08-12,"Mayfly","ST190787","Large",0,8,2019
"6",2019-08-12,"Mayfly","ST190787","Large",0,8,2019
"6",2019-08-12,"Mayfly","ST190788","Large",0,8,2019
"6",2019-08-12,"Mayfly","ST190788","Large",0,8,2019
"6",2019-08-12,"Mayfly","ST190789","Large",0,8,2019
"6",2019-08-12,"Mayfly","ST190789","Large",0,8,2019
"6",2019-08-12,"Mayfly","ST190790","Large",0,8,2019
"6",2019-08-12,"Mayfly","ST190790","Large",0,8,2019
"6",2019-08-19,"Mayfly","ST190826","Large",0,8,2019
"6",2019-08-19,"Mayfly","ST190826","Large",0,8,2019
"6",2019-08-19,"Mayfly","ST190827","Large",0,8,2019
"6",2019-08-19,"Mayfly","ST190827","Large",0,8,2019
"6",2019-08-19,"Mayfly","ST190828","Large",0,8,2019
"6",2019-08-19,"Mayfly","ST190828","Large",0,8,2019
"6",2019-08-19,"Mayfly","ST190829","Large",0,8,2019
"6",2019-08-19,"Mayfly","ST190829","Large",0,8,2019
"6",2019-08-19,"Mayfly","ST190830","Large",0,8,2019
"6",2019-08-19,"Mayfly","ST190830","Large",0,8,2019
"6",2019-08-26,"Mayfly","ST190866","Large",0,8,2019
"6",2019-08-26,"Mayfly","ST190866","Large",0,8,2019
"6",2019-08-26,"Mayfly","ST190867","Large",0,8,2019
"6",2019-08-26,"Mayfly","ST190867","Large",0,8,2019
"6",2019-08-26,"Mayfly","ST190868","Large",0,8,2019
"6",2019-08-26,"Mayfly","ST190868","Large",0,8,2019
"6",2019-08-26,"Mayfly","ST190869","Large",0,8,2019
"6",2019-08-26,"Mayfly","ST190869","Large",0,8,2019
"6",2019-08-26,"Mayfly","ST190870","Large",2,8,2019
"6",2019-08-26,"Mayfly","ST190870","Large",0,8,2019
"6",2019-06-02,"Mayfly","ST190386","Large",0,6,2019
"6",2019-06-02,"Mayfly","ST190386","Large",0,6,2019
"6",2019-06-02,"Mayfly","ST190387","Large",0,6,2019
"6",2019-06-02,"Mayfly","ST190387","Large",0,6,2019
"6",2019-06-02,"Mayfly","ST190388","Large",0,6,2019
"6",2019-06-02,"Mayfly","ST190388","Large",0,6,2019
"6",2019-06-02,"Mayfly","ST190389","Large",0,6,2019
"6",2019-06-02,"Mayfly","ST190389","Large",0,6,2019
"6",2019-06-02,"Mayfly","ST190390","Large",0,6,2019
"6",2019-06-02,"Mayfly","ST190390","Large",0,6,2019
"6",2019-06-10,"Mayfly","ST190426","Large",0,6,2019
"6",2019-06-10,"Mayfly","ST190426","Large",0,6,2019
"6",2019-06-10,"Mayfly","ST190427","Large",0,6,2019
"6",2019-06-10,"Mayfly","ST190427","Large",0,6,2019
"6",2019-06-10,"Mayfly","ST190428","Large",0,6,2019
"6",2019-06-10,"Mayfly","ST190428","Large",0,6,2019
"6",2019-06-10,"Mayfly","ST190429","Large",0,6,2019
"6",2019-06-10,"Mayfly","ST190429","Large",0,6,2019
"6",2019-05-06,"Mayfly","ST190226","Large",0,5,2019
"6",2019-05-06,"Mayfly","ST190226","Large",0,5,2019
"6",2019-05-06,"Mayfly","ST190227","Large",0,5,2019
"6",2019-05-06,"Mayfly","ST190227","Large",0,5,2019
"6",2019-05-06,"Mayfly","ST190228","Large",0,5,2019
"6",2019-05-06,"Mayfly","ST190228","Large",0,5,2019
"6",2019-05-06,"Mayfly","ST190229","Large",0,5,2019
"6",2019-05-06,"Mayfly","ST190229","Large",0,5,2019
"6",2019-05-06,"Mayfly","ST190230","Large",0,5,2019
"6",2019-05-06,"Mayfly","ST190230","Large",0,5,2019
"6",2019-05-13,"Mayfly","ST190266","Large",0,5,2019
"6",2019-05-13,"Mayfly","ST190266","Large",0,5,2019
"6",2019-05-13,"Mayfly","ST190267","Large",0,5,2019
"6",2019-05-13,"Mayfly","ST190267","Large",0,5,2019
"6",2019-05-13,"Mayfly","ST190268","Large",0,5,2019
"6",2019-05-13,"Mayfly","ST190268","Large",0,5,2019
"6",2019-05-13,"Mayfly","ST190269","Large",0,5,2019
"6",2019-05-13,"Mayfly","ST190269","Large",0,5,2019
"6",2019-05-13,"Mayfly","ST190270","Large",0,5,2019
"6",2019-05-13,"Mayfly","ST190270","Large",0,5,2019
"6",2019-05-20,"Mayfly","ST190306","Large",0,5,2019
"6",2019-05-20,"Mayfly","ST190306","Large",0,5,2019
"6",2019-05-20,"Mayfly","ST190307","Large",0,5,2019
"6",2019-05-20,"Mayfly","ST190307","Large",0,5,2019
"6",2019-05-20,"Mayfly","ST190308","Large",0,5,2019
"6",2019-05-20,"Mayfly","ST190308","Large",0,5,2019
"6",2019-05-20,"Mayfly","ST190309","Large",0,5,2019
"6",2019-05-20,"Mayfly","ST190309","Large",0,5,2019
"6",2019-05-20,"Mayfly","ST190310","Large",0,5,2019
"6",2019-05-20,"Mayfly","ST190310","Large",0,5,2019
"6",2019-05-28,"Mayfly","ST190346","Large",0,5,2019
"6",2019-05-28,"Mayfly","ST190346","Large",0,5,2019
"6",2019-05-28,"Mayfly","ST190347","Large",0,5,2019
"6",2019-05-28,"Mayfly","ST190347","Large",0,5,2019
"6",2019-05-28,"Mayfly","ST190348","Large",0,5,2019
"6",2019-05-28,"Mayfly","ST190348","Large",0,5,2019
"6",2019-05-28,"Mayfly","ST190349","Large",0,5,2019
"6",2019-05-28,"Mayfly","ST190349","Large",0,5,2019
"6",2019-05-28,"Mayfly","ST190350","Large",0,5,2019
"6",2019-05-28,"Mayfly","ST190350","Large",0,5,2019
"6",2019-04-01,"Mayfly","ST190066","Large",0,4,2019
"6",2019-04-01,"Mayfly","ST190066","Large",0,4,2019
"6",2019-04-08,"Mayfly","","Large",0,4,2019
"6",2019-04-08,"Mayfly","","Large",0,4,2019
"6",2019-04-29,"Mayfly","ST190186","Large",0,4,2019
"6",2019-04-29,"Mayfly","ST190186","Large",0,4,2019
"6",2019-04-29,"Mayfly","ST190187","Large",0,4,2019
"6",2019-04-29,"Mayfly","ST190187","Large",0,4,2019
"6",2019-04-29,"Mayfly","ST190188","Large",0,4,2019
"6",2019-04-29,"Mayfly","ST190188","Large",0,4,2019
"6",2019-04-29,"Mayfly","ST190189","Large",0,4,2019
"6",2019-04-29,"Mayfly","ST190189","Large",0,4,2019
"6",2019-04-29,"Mayfly","ST190190","Large",0,4,2019
"6",2019-04-29,"Mayfly","ST190190","Large",0,4,2019
"6",2019-09-03,"Mayfly","ST190906","Large",0,9,2019
"6",2019-09-03,"Mayfly","ST190906","Large",0,9,2019
"6",2019-09-03,"Mayfly","ST190907","Large",0,9,2019
"6",2019-09-03,"Mayfly","ST190907","Large",0,9,2019
"6",2019-09-03,"Mayfly","ST190908","Large",0,9,2019
"6",2019-09-03,"Mayfly","ST190908","Large",0,9,2019
"6",2019-09-03,"Mayfly","ST190909","Large",0,9,2019
"6",2019-09-03,"Mayfly","ST190909","Large",0,9,2019
"6",2019-09-03,"Mayfly","ST190910","Large",0,9,2019
"6",2019-09-03,"Mayfly","ST190910","Large",0,9,2019
"6",2019-09-09,"Mayfly","ST190946","Large",0,9,2019
"6",2019-09-09,"Mayfly","ST190946","Large",0,9,2019
"6",2019-09-09,"Mayfly","ST190947","Large",0,9,2019
"6",2019-09-09,"Mayfly","ST190947","Large",0,9,2019
"6",2019-09-09,"Mayfly","ST190948","Large",0,9,2019
"6",2019-09-09,"Mayfly","ST190948","Large",0,9,2019
"6",2019-09-09,"Mayfly","ST190949","Large",0,9,2019
"6",2019-09-09,"Mayfly","ST190949","Large",0,9,2019
"6",2019-09-09,"Mayfly","ST190950","Large",0,9,2019
"6",2019-09-09,"Mayfly","ST190950","Large",0,9,2019
"6",2019-09-16,"Mayfly","ST190986","Large",0,9,2019
"6",2019-09-16,"Mayfly","ST190986","Large",0,9,2019
"6",2019-09-16,"Mayfly","ST190987","Large",0,9,2019
"6",2019-09-16,"Mayfly","ST190987","Large",0,9,2019
"6",2019-09-16,"Mayfly","ST190988","Large",0,9,2019
"6",2019-09-16,"Mayfly","ST190988","Large",0,9,2019
"6",2019-09-16,"Mayfly","ST190989","Large",0,9,2019
"6",2019-09-16,"Mayfly","ST190989","Large",0,9,2019
"6",2019-09-16,"Mayfly","ST190990","Large",0,9,2019
"6",2019-09-16,"Mayfly","ST190990","Large",0,9,2019
"6",2019-09-23,"Mayfly","ST191026","Large",0,9,2019
"6",2019-09-23,"Mayfly","ST191026","Large",0,9,2019
"6",2019-09-23,"Mayfly","ST191027","Large",0,9,2019
"6",2019-09-23,"Mayfly","ST191027","Large",0,9,2019
"6",2019-09-23,"Mayfly","ST191028","Large",0,9,2019
"6",2019-09-23,"Mayfly","ST191028","Large",0,9,2019
"6",2019-09-23,"Mayfly","ST191029","Large",0,9,2019
"6",2019-09-23,"Mayfly","ST191029","Large",0,9,2019
"6",2019-09-23,"Mayfly","ST191030","Large",0,9,2019
"6",2019-09-23,"Mayfly","ST191030","Large",0,9,2019
"6",2019-09-30,"Mayfly","ST191066","Large",0,9,2019
"6",2019-09-30,"Mayfly","ST191066","Large",0,9,2019
"6",2019-09-30,"Mayfly","ST191067","Large",0,9,2019
"6",2019-09-30,"Mayfly","ST191067","Large",0,9,2019
"6",2019-09-30,"Mayfly","ST191068","Large",0,9,2019
"6",2019-09-30,"Mayfly","ST191068","Large",0,9,2019
"6",2019-09-30,"Mayfly","ST191069","Large",0,9,2019
"6",2019-09-30,"Mayfly","ST191069","Large",0,9,2019
"6",2019-09-30,"Mayfly","ST191070","Large",0,9,2019
"6",2019-09-30,"Mayfly","ST191070","Large",0,9,2019
"6",2019-10-07,"Mayfly","ST191106","Large",0,10,2019
"6",2019-10-07,"Mayfly","ST191106","Large",0,10,2019
"6",2019-10-07,"Mayfly","ST191107","Large",0,10,2019
"6",2019-10-07,"Mayfly","ST191107","Large",0,10,2019
"6",2019-10-07,"Mayfly","ST191108","Large",0,10,2019
"6",2019-10-07,"Mayfly","ST191108","Large",0,10,2019
"6",2019-10-07,"Mayfly","ST191109","Large",0,10,2019
"6",2019-10-07,"Mayfly","ST191109","Large",0,10,2019
"6",2019-10-07,"Mayfly","ST191110","Large",0,10,2019
"6",2019-10-07,"Mayfly","ST191110","Large",0,10,2019
"6",2019-10-15,"Mayfly","ST191146","Large",0,10,2019
"6",2019-10-15,"Mayfly","ST191146","Large",0,10,2019
"6",2019-10-15,"Mayfly","ST191147","Large",0,10,2019
"6",2019-10-15,"Mayfly","ST191147","Large",0,10,2019
"6",2019-10-15,"Mayfly","ST191148","Large",0,10,2019
"6",2019-10-15,"Mayfly","ST191148","Large",0,10,2019
"6",2019-10-15,"Mayfly","ST191149","Large",0,10,2019
"6",2019-10-15,"Mayfly","ST191149","Large",0,10,2019
"6",2019-10-15,"Mayfly","ST191150","Large",0,10,2019
"6",2019-10-15,"Mayfly","ST191150","Large",0,10,2019
"6",2019-10-21,"Mayfly","ST191186","Large",0,10,2019
"6",2019-10-21,"Mayfly","ST191186","Large",0,10,2019
"6",2019-10-21,"Mayfly","ST191187","Large",0,10,2019
"6",2019-10-21,"Mayfly","ST191187","Large",0,10,2019
"6",2019-10-21,"Mayfly","ST191188","Large",0,10,2019
"6",2019-10-21,"Mayfly","ST191188","Large",0,10,2019
"6",2019-10-21,"Mayfly","ST191189","Large",0,10,2019
"6",2019-10-21,"Mayfly","ST191189","Large",0,10,2019
